#YY  MM DD hh mm WDIR WSPD GDR GST GTIME
#yr  mo dy hr mn degT m/s degT m/s hhmm
2024 02 20 15 30 131  6.9 999 99.0 9999
2024 02 20 15 40 126  6.8 999 99.0 9999
2024 02 20 15 50 127  7.2 999 99.0 9999
2024 02 20 16 00 131  7.1 127  8.0 1549
2024 02 20 16 10 127  7.1 999 99.0 9999
2024 02 20 16 20 128  7.1 999 99.0 9999
2024 02 20 16 30 130  6.9 999 99.0 9999
2024 02 20 16 40 129  6.9 999 99.0 9999
2024 02 20 16 50 132  6.5 999 99.0 9999
2024 02 20 17 00 125  6.6 126  8.0 1610
2024 02 20 17 10 126  6.4 999 99.0 9999
2024 02 20 17 20 124  5.9 999 99.0 9999
2024 02 20 17 30 130  6.0 999 99.0 9999
2024 02 20 17 40 129  6.1 999 99.0 9999
2024 02 20 17 50 130  6.1 999 99.0 9999
2024 02 20 18 00 127  6.0 120  7.1 1701
2024 02 20 18 10 127  6.0 999 99.0 9999
2024 02 20 18 20 125  5.7 999 99.0 9999
2024 02 20 18 30 129  5.3 999 99.0 9999
2024 02 20 18 40 126  4.8 999 99.0 9999
2024 02 20 18 50 127  5.1 999 99.0 9999
2024 02 20 19 00 125  5.2 131  6.7 1800
2024 02 20 19 10 132  5.0 999 99.0 9999
2024 02 20 19 20 130  5.3 999 99.0 9999
2024 02 20 19 30 130  5.0 999 99.0 9999
2024 02 20 19 40 127  5.1 999 99.0 9999
2024 02 20 19 50 125  5.0 999 99.0 9999
2024 02 20 20 00 112  4.4 132  5.7 1914
2024 02 20 20 10 110  4.5 999 99.0 9999
2024 02 20 20 20 108  4.1 999 99.0 9999
2024 02 20 20 30 116  5.5 999 99.0 9999
2024 02 20 20 40 114  5.2 999 99.0 9999
2024 02 20 20 50 106  4.3 999 99.0 9999
2024 02 20 21 00  84  3.0 117  6.0 2031
2024 02 20 21 10  34  2.2 999 99.0 9999
2024 02 20 21 20  13  2.6 999 99.0 9999
2024 02 20 21 30   4  3.3 999 99.0 9999
2024 02 20 21 40   7  3.3 999 99.0 9999
2024 02 20 21 50  13  3.6 999 99.0 9999
2024 02 20 22 00  22  3.7   6  4.3 2126
2024 02 20 22 10  18  3.8 999 99.0 9999
2024 02 20 22 20  18  3.8 999 99.0 9999
2024 02 20 22 30  13  3.9 999 99.0 9999
2024 02 20 22 40  15  4.1 999 99.0 9999
2024 02 20 22 50  27  3.7 999 99.0 9999
2024 02 20 23 00  27  4.2  27  4.5 2257
2024 02 20 23 10  29  4.6 999 99.0 9999
2024 02 20 23 20  28  5.0 999 99.0 9999
2024 02 20 23 30  33  4.6 999 99.0 9999
2024 02 20 23 40  37  4.6 999 99.0 9999
2024 02 20 23 50  26  4.8 999 99.0 9999
2024 02 21 00 00  50  4.3  28  5.2 2317
2024 02 21 00 10  54  4.0 999 99.0 9999
2024 02 21 00 20  52  3.7 999 99.0 9999
2024 02 21 00 30  40  3.6 999 99.0 9999
2024 02 21 00 40  32  3.6 999 99.0 9999
2024 02 21 00 50  35  3.4 999 99.0 9999
2024 02 21 01 00  32  3.3  50  4.4 0000
2024 02 21 01 10  48  2.8 999 99.0 9999
2024 02 21 01 20  49  2.4 999 99.0 9999
2024 02 21 01 30  49  1.7 999 99.0 9999
2024 02 21 01 40  11  1.4 999 99.0 9999
2024 02 21 01 50 353  1.9 999 99.0 9999
2024 02 21 02 00 348  2.3  37  3.6 0100
2024 02 21 02 10 357  2.8 999 99.0 9999
2024 02 21 02 20 359  3.2 999 99.0 9999
2024 02 21 02 30 356  3.2 999 99.0 9999
2024 02 21 02 40 349  4.2 999 99.0 9999
2024 02 21 02 50 351  4.5 999 99.0 9999
2024 02 21 03 00 351  4.6 351  5.0 0255
2024 02 21 03 10 354  4.2 999 99.0 9999
2024 02 21 03 20 356  3.2 999 99.0 9999
2024 02 21 03 30 349  2.0 999 99.0 9999
2024 02 21 03 40 355  2.3 999 99.0 9999
2024 02 21 03 50 359  2.5 999 99.0 9999
2024 02 21 04 00 351  2.0 353  4.7 0304
2024 02 21 04 10 342  2.0 999 99.0 9999
2024 02 21 04 20 336  1.5 999 99.0 9999
2024 02 21 04 30 312  0.9 999 99.0 9999
2024 02 21 04 40 293  1.0 999 99.0 9999
2024 02 21 04 50 281  1.5 999 99.0 9999
2024 02 21 05 00 284  1.6 342  2.3 0402
2024 02 21 05 10 289  1.6 999 99.0 9999
2024 02 21 05 20 281  1.8 999 99.0 9999
2024 02 21 05 30 267  2.2 999 99.0 9999
2024 02 21 05 40 263  2.5 999 99.0 9999
2024 02 21 05 50 275  3.7 999 99.0 9999
2024 02 21 06 00 276  4.2 276  4.7 0559
2024 02 21 06 10 263  4.9 999 99.0 9999
2024 02 21 06 20 260  4.4 999 99.0 9999
2024 02 21 06 30 253  4.9 999 99.0 9999
2024 02 21 06 40 253  5.4 999 99.0 9999
2024 02 21 06 50 252  5.8 999 99.0 9999
2024 02 21 07 00 251  6.5 250  6.9 0652
2024 02 21 07 10 251  6.4 999 99.0 9999
2024 02 21 07 20 252  6.7 999 99.0 9999
2024 02 21 07 30 258  6.5 999 99.0 9999
2024 02 21 07 40 262  7.1 999 99.0 9999
2024 02 21 07 50 266  7.3 999 99.0 9999
2024 02 21 08 00 273  8.5 273 10.0 0758
2024 02 21 08 10 273  8.9 999 99.0 9999
2024 02 21 08 20 273  8.3 999 99.0 9999
2024 02 21 08 30 273  8.9 999 99.0 9999
2024 02 21 08 40 271  8.6 999 99.0 9999
2024 02 21 08 50 270  8.6 999 99.0 9999
2024 02 21 09 00 269  8.4 274 10.1 0801
2024 02 21 09 10 268  8.0 999 99.0 9999
2024 02 21 09 20 268  7.9 999 99.0 9999
2024 02 21 09 30 275  7.7 999 99.0 9999
2024 02 21 09 40 278  7.2 999 99.0 9999
2024 02 21 09 50 280  7.1 999 99.0 9999
2024 02 21 10 00 280  6.6 268  8.4 0903
2024 02 21 10 10 281  6.3 999 99.0 9999
2024 02 21 10 20 287  5.9 999 99.0 9999
2024 02 21 10 30 279  5.6 999 99.0 9999
2024 02 21 10 40 281  6.0 999 99.0 9999
2024 02 21 10 50 285  6.0 999 99.0 9999
2024 02 21 11 00 288  5.6 279  7.1 1038
2024 02 21 11 10 297  6.2 999 99.0 9999
2024 02 21 11 20 298  6.5 999 99.0 9999
2024 02 21 11 30 303  5.8 999 99.0 9999
2024 02 21 11 40 302  5.3 999 99.0 9999
2024 02 21 11 50 299  5.8 999 99.0 9999
2024 02 21 12 00 296  6.4 298  7.2 1112
2024 02 21 12 10 297  6.2 999 99.0 9999
2024 02 21 12 20 301  5.7 999 99.0 9999
2024 02 21 12 30 303  5.1 999 99.0 9999
2024 02 21 12 40 303  4.9 999 99.0 9999
2024 02 21 12 50 310  5.0 999 99.0 9999
2024 02 21 13 00 321  4.6 296  6.7 1200
2024 02 21 13 10 317  3.8 999 99.0 9999
2024 02 21 13 20 308  4.0 999 99.0 9999
2024 02 21 13 30 324  4.4 999 99.0 9999
2024 02 21 13 40 332  5.2 999 99.0 9999
2024 02 21 13 50 330  5.1 999 99.0 9999
2024 02 21 14 00 330  4.6 333  5.9 1334
2024 02 21 14 10 334  4.5 999 99.0 9999
2024 02 21 14 20 342  4.3 999 99.0 9999
2024 02 21 14 30 341  3.7 999 99.0 9999
2024 02 21 14 40 338  3.8 999 99.0 9999
2024 02 21 14 50 337  4.3 999 99.0 9999
2024 02 21 15 00 340  3.9 333  5.0 1407
2024 02 21 15 10 340  2.8 999 99.0 9999
2024 02 21 15 20 330  3.4 999 99.0 9999
2024 02 21 15 30 332  3.8 999 99.0 9999
2024 02 21 15 40 354  3.6 999 99.0 9999
2024 02 21 15 50 340  3.2 999 99.0 9999
2024 02 21 16 00 331  3.2 350  4.5 1534
2024 02 21 16 10 327  2.7 999 99.0 9999
2024 02 21 16 20 321  2.1 999 99.0 9999
2024 02 21 16 30 312  1.4 999 99.0 9999
2024 02 21 16 40 299  0.1 999 99.0 9999
2024 02 21 16 50 309  1.0 999 99.0 9999
2024 02 21 17 00 305  0.2 328  3.0 1602
2024 02 21 17 10 313  0.6 999 99.0 9999
2024 02 21 17 20 256  0.2 999 99.0 9999
2024 02 21 17 30 169  0.2 999 99.0 9999
2024 02 21 17 40 298  0.1 999 99.0 9999
2024 02 21 17 50 201  0.1 999 99.0 9999
2024 02 21 18 00 201  0.1 313  1.2 1704
2024 02 21 18 10 208  0.2 999 99.0 9999
2024 02 21 18 20 198  0.5 999 99.0 9999
2024 02 21 18 30 227  0.8 999 99.0 9999
2024 02 21 18 40 225  1.3 999 99.0 9999
2024 02 21 18 50 237  1.1 999 99.0 9999
2024 02 21 19 00 238  1.5 238  1.9 1857
2024 02 21 19 10 232  2.1 999 99.0 9999
2024 02 21 19 20 222  2.7 999 99.0 9999
2024 02 21 19 30 219  3.7 999 99.0 9999
2024 02 21 19 40 220  4.0 999 99.0 9999
2024 02 21 19 50 219  4.1 999 99.0 9999
2024 02 21 20 00 222  4.1 218  4.7 1949
2024 02 21 20 10 223  3.9 999 99.0 9999
2024 02 21 20 20 229  3.9 999 99.0 9999
2024 02 21 20 30 240  4.3 999 99.0 9999
2024 02 21 20 40 242  4.8 999 99.0 9999
2024 02 21 20 50 240  4.6 999 99.0 9999
2024 02 21 21 00 241  4.8 242  5.7 2035
2024 02 21 21 10 245  4.9 999 99.0 9999
2024 02 21 21 20 244  4.8 999 99.0 9999
2024 02 21 21 30 241  4.4 999 99.0 9999
2024 02 21 21 40 239  3.7 999 99.0 9999
2024 02 21 21 50 237  3.4 999 99.0 9999
2024 02 21 22 00 235  3.2 244  5.5 2118
2024 02 21 22 10 235  3.3 999 99.0 9999
2024 02 21 22 20 240  2.9 999 99.0 9999
2024 02 21 22 30 240  2.9 999 99.0 9999
2024 02 21 22 40 233  2.9 999 99.0 9999
2024 02 21 22 50 242  4.2 999 99.0 9999
2024 02 21 23 00 234  4.9 242  5.7 2247
2024 02 21 23 10 224  4.7 999 99.0 9999
2024 02 21 23 20 221  4.5 999 99.0 9999
2024 02 21 23 30 229  5.1 999 99.0 9999
2024 02 21 23 40 237  5.1 999 99.0 9999
2024 02 21 23 50 236  4.6 999 99.0 9999
2024 02 22 00 00 235  5.1 235  6.6 2359
2024 02 22 00 10 239  6.6 999 99.0 9999
2024 02 22 00 20 243  8.4 999 99.0 9999
2024 02 22 00 30 244  8.0 999 99.0 9999
2024 02 22 00 40 247  7.8 999 99.0 9999
2024 02 22 00 50 253  8.1 999 99.0 9999
2024 02 22 01 00 255  9.6 255 10.8 0058
2024 02 22 01 10 255  9.3 999 99.0 9999
2024 02 22 01 20 255  9.1 999 99.0 9999
2024 02 22 01 30 259  9.3 999 99.0 9999
2024 02 22 01 40 261  9.0 999 99.0 9999
2024 02 22 01 50 260  8.8 999 99.0 9999
2024 02 22 02 00 261  8.6 256 10.6 0100
2024 02 22 02 10 265  8.8 999 99.0 9999
2024 02 22 02 20 268  8.2 999 99.0 9999
2024 02 22 02 30 268  7.8 999 99.0 9999
2024 02 22 02 40 269  7.5 999 99.0 9999
2024 02 22 02 50 268  7.0 999 99.0 9999
2024 02 22 03 00 267  6.4 262  9.6 0201
2024 02 22 03 10 274  6.0 999 99.0 9999
2024 02 22 03 20 288  5.5 999 99.0 9999
2024 02 22 03 30 299  5.4 999 99.0 9999
2024 02 22 03 40 308  5.4 999 99.0 9999
2024 02 22 03 50 310  4.4 999 99.0 9999
2024 02 22 04 00 304  4.1 270  6.3 0300
2024 02 22 04 10 294  4.6 999 99.0 9999
2024 02 22 04 20 292  4.7 999 99.0 9999
2024 02 22 04 30 285  4.8 999 99.0 9999
2024 02 22 04 40 272  3.8 999 99.0 9999
2024 02 22 04 50 284  4.4 999 99.0 9999
2024 02 22 05 00 300  5.6 300  6.3 0454
2024 02 22 05 10 302  6.4 999 99.0 9999
2024 02 22 05 20 308  6.8 999 99.0 9999
2024 02 22 05 30 318  6.9 999 99.0 9999
2024 02 22 05 40 328  7.4 999 99.0 9999
2024 02 22 05 50 338  7.2 999 99.0 9999
2024 02 22 06 00 339  7.3 322  8.0 0534
2024 02 22 06 10 346  7.7 999 99.0 9999
2024 02 22 06 20 346  7.6 999 99.0 9999
2024 02 22 06 30 347  7.9 999 99.0 9999
2024 02 22 06 40 348  8.0 999 99.0 9999
2024 02 22 06 50 348  6.6 999 99.0 9999
2024 02 22 07 00 349  4.9 347  8.4 0632
2024 02 22 07 10 349  3.6 999 99.0 9999
2024 02 22 07 20 353  2.5 999 99.0 9999
2024 02 22 07 30 348  2.5 999 99.0 9999
2024 02 22 07 40 345  2.5 999 99.0 9999
2024 02 22 07 50 350  3.5 999 99.0 9999
2024 02 22 08 00 354  4.3 353  5.4 0757
2024 02 22 08 10 356  5.3 999 99.0 9999
2024 02 22 08 20 358  5.6 999 99.0 9999
2024 02 22 08 30 357  5.7 999 99.0 9999
2024 02 22 08 40 354  5.5 999 99.0 9999
2024 02 22 08 50 351  6.1 999 99.0 9999
2024 02 22 09 00 358  5.7 351  6.9 0846
2024 02 22 09 10   3  5.0 999 99.0 9999
2024 02 22 09 20  12  4.0 999 99.0 9999
2024 02 22 09 30   5  4.2 999 99.0 9999
2024 02 22 09 40   2  4.4 999 99.0 9999
2024 02 22 09 50  13  3.8 999 99.0 9999
2024 02 22 10 00  10  4.0   0  5.6 0901
2024 02 22 10 10   3  4.5 999 99.0 9999
2024 02 22 10 20   6  4.0 999 99.0 9999
2024 02 22 10 30  11  3.1 999 99.0 9999
2024 02 22 10 40  13  3.9 999 99.0 9999
2024 02 22 10 50  23  4.0 999 99.0 9999
2024 02 22 11 00  25  3.2   2  5.0 1002
2024 02 22 11 10   4  2.9 999 99.0 9999
2024 02 22 11 20  16  2.5 999 99.0 9999
2024 02 22 11 30   7  2.0 999 99.0 9999
2024 02 22 11 40   8  1.8 999 99.0 9999
2024 02 22 11 50  16  1.8 999 99.0 9999
2024 02 22 12 00  34  1.9   7  3.2 1105
2024 02 22 12 10  40  1.9 999 99.0 9999
2024 02 22 12 20  55  1.6 999 99.0 9999
2024 02 22 12 30  65  1.4 999 99.0 9999
2024 02 22 12 40  68  2.0 999 99.0 9999
2024 02 22 12 50  61  2.1 999 99.0 9999
2024 02 22 13 00  62  2.4  66  2.6 1253
2024 02 22 13 10  49  2.5 999 99.0 9999
2024 02 22 13 20  62  2.2 999 99.0 9999
2024 02 22 13 30  72  2.0 999 99.0 9999
2024 02 22 13 40  82  1.6 999 99.0 9999
2024 02 22 13 50 111  1.6 999 99.0 9999
2024 02 22 14 00 133  1.6  52  2.7 1305
2024 02 22 14 10 143  1.6 999 99.0 9999
2024 02 22 14 20 153  1.7 999 99.0 9999
2024 02 22 14 30 153  1.8 999 99.0 9999
2024 02 22 14 40 146  1.6 999 99.0 9999
2024 02 22 14 50 144  1.6 999 99.0 9999
2024 02 22 15 00 142  1.9 142  2.3 1459
2024 02 22 15 10 147  2.4 999 99.0 9999
2024 02 22 15 20 156  2.7 999 99.0 9999
2024 02 22 15 30 168  2.2 999 99.0 9999
2024 02 22 15 40 175  2.1 999 99.0 9999
2024 02 22 15 50 187  2.4 999 99.0 9999
2024 02 22 16 00 196  3.0 197  3.4 1556
2024 02 22 16 10 194  2.8 999 99.0 9999
2024 02 22 16 20 193  3.0 999 99.0 9999
2024 02 22 16 30 194  3.7 999 99.0 9999
2024 02 22 16 40 195  4.2 999 99.0 9999
2024 02 22 16 50 194  4.8 999 99.0 9999
2024 02 22 17 00 194  5.5 194  5.9 1656
2024 02 22 17 10 193  4.9 999 99.0 9999
2024 02 22 17 20 193  5.2 999 99.0 9999
2024 02 22 17 30 194  5.9 999 99.0 9999
2024 02 22 17 40 195  6.5 999 99.0 9999
2024 02 22 17 50 198  6.3 999 99.0 9999
2024 02 22 18 00 200  5.9 195  6.9 1736
2024 02 22 18 10 203  6.1 999 99.0 9999
2024 02 22 18 20 205  6.5 999 99.0 9999
2024 02 22 18 30 206  6.9 999 99.0 9999
2024 02 22 18 40 209  6.9 999 99.0 9999
2024 02 22 18 50 210  7.6 999 99.0 9999
2024 02 22 19 00 210  7.9 210  8.4 1859
2024 02 22 19 10 210  7.7 999 99.0 9999
2024 02 22 19 20 212  7.1 999 99.0 9999
2024 02 22 19 30 220  8.1 999 99.0 9999
2024 02 22 19 40 225  7.7 999 99.0 9999
2024 02 22 19 50 226  7.3 999 99.0 9999
2024 02 22 20 00 229  9.6 229 10.3 1956
2024 02 22 20 10 229  9.9 999 99.0 9999
2024 02 22 20 20 233  9.9 999 99.0 9999
2024 02 22 20 30 239  9.1 999 99.0 9999
2024 02 22 20 40 239  8.9 999 99.0 9999
2024 02 22 20 50 239  9.8 999 99.0 9999
2024 02 22 21 00 239 10.6 239 11.6 2056
2024 02 22 21 10 240 11.2 999 99.0 9999
2024 02 22 21 20 242 11.3 999 99.0 9999
2024 02 22 21 30 245 11.9 999 99.0 9999
2024 02 22 21 40 245 12.8 999 99.0 9999
2024 02 22 21 50 245 12.4 999 99.0 9999
2024 02 22 22 00 246 11.4 245 14.0 2134
2024 02 22 22 10 246 11.9 999 99.0 9999
2024 02 22 22 20 248 12.3 999 99.0 9999
2024 02 22 22 30 249 12.3 999 99.0 9999
2024 02 22 22 40 250 11.9 999 99.0 9999
2024 02 22 22 50 251 11.2 999 99.0 9999
2024 02 22 23 00 250 11.0 248 13.7 2216
2024 02 22 23 10 252 10.5 999 99.0 9999
2024 02 22 23 20 255 10.3 999 99.0 9999
2024 02 22 23 30 261 10.7 999 99.0 9999
2024 02 22 23 40 260 11.2 999 99.0 9999
2024 02 22 23 50 266 11.6 999 99.0 9999
2024 02 23 00 00 271 11.5 262 12.5 2344
2024 02 23 00 10 273 12.3 999 99.0 9999
2024 02 23 00 20 275 12.3 999 99.0 9999
2024 02 23 00 30 275 11.2 999 99.0 9999
2024 02 23 00 40 264 10.7 999 99.0 9999
2024 02 23 00 50 265 10.9 999 99.0 9999
2024 02 23 01 00 269 12.0 273 13.4 0007
2024 02 23 01 10 270 12.8 999 99.0 9999
2024 02 23 01 20 271 12.1 999 99.0 9999
2024 02 23 01 30 274 12.0 999 99.0 9999
2024 02 23 01 40 275 12.0 999 99.0 9999
2024 02 23 01 50 277 11.7 999 99.0 9999
2024 02 23 02 00 277 10.7 269 13.7 0108
2024 02 23 02 10 278 10.7 999 99.0 9999
2024 02 23 02 20 283 11.0 999 99.0 9999
2024 02 23 02 30 287 10.6 999 99.0 9999
2024 02 23 02 40 323 11.0 999 99.0 9999
2024 02 23 02 50   2 13.7 999 99.0 9999
2024 02 23 03 00 359 15.3 359 17.8 0258
2024 02 23 03 10 355 15.4 999 99.0 9999
2024 02 23 03 20 356 13.1 999 99.0 9999
2024 02 23 03 30   1 11.4 999 99.0 9999
2024 02 23 03 40   5 12.8 999 99.0 9999
2024 02 23 03 50   1 13.3 999 99.0 9999
2024 02 23 04 00  10 13.0 358 17.0 0302
2024 02 23 04 10   8 13.8 999 99.0 9999
2024 02 23 04 20   3 13.7 999 99.0 9999
2024 02 23 04 30   1 13.4 999 99.0 9999
2024 02 23 04 40   3 12.9 999 99.0 9999
2024 02 23 04 50   7 14.1 999 99.0 9999
2024 02 23 05 00  13 14.4  10 16.3 0457
2024 02 23 05 10  20 15.0 999 99.0 9999
2024 02 23 05 20   7 16.1 999 99.0 9999
2024 02 23 05 30   0 16.9 999 99.0 9999
2024 02 23 05 40   3 15.8 999 99.0 9999
2024 02 23 05 50  13 14.0 999 99.0 9999
2024 02 23 06 00  28 14.6   0 19.0 0521
2024 02 23 06 10  43 16.6 999 99.0 9999
2024 02 23 06 20  45 16.4 999 99.0 9999
2024 02 23 06 30  39 15.9 999 99.0 9999
2024 02 23 06 40  30 15.5 999 99.0 9999
2024 02 23 06 50  29 14.9 999 99.0 9999
2024 02 23 07 00  25 15.2  42 19.1 0606
2024 02 23 07 10  22 15.0 999 99.0 9999
2024 02 23 07 20  20 14.8 999 99.0 9999
2024 02 23 07 30  13 13.8 999 99.0 9999
2024 02 23 07 40  19 13.6 999 99.0 9999
2024 02 23 07 50  18 12.9 999 99.0 9999
2024 02 23 08 00  21 13.6  22 17.1 0710
2024 02 23 08 10  28 14.7 999 99.0 9999
2024 02 23 08 20  24 14.7 999 99.0 9999
2024 02 23 08 30  26 14.2 999 99.0 9999
2024 02 23 08 40  26 14.2 999 99.0 9999
2024 02 23 08 50  18 14.7 999 99.0 9999
2024 02 23 09 00  20 14.1  18 17.5 0844
2024 02 23 09 10  25 14.1 999 99.0 9999
2024 02 23 09 20  26 13.7 999 99.0 9999
2024 02 23 09 30  28 13.2 999 99.0 9999
2024 02 23 09 40  26 13.4 999 99.0 9999
2024 02 23 09 50  31 12.3 999 99.0 9999
2024 02 23 10 00  30 12.0  22 16.7 0914
2024 02 23 10 10  36 12.9 999 99.0 9999
2024 02 23 10 20  36 12.8 999 99.0 9999
2024 02 23 10 30  34 12.6 999 99.0 9999
2024 02 23 10 40  33 12.8 999 99.0 9999
2024 02 23 10 50  30 12.5 999 99.0 9999
2024 02 23 11 00  35 11.9  41 15.8 1011
2024 02 23 11 10  35 12.3 999 99.0 9999
2024 02 23 11 20  32 12.9 999 99.0 9999
2024 02 23 11 30  31 12.3 999 99.0 9999
2024 02 23 11 40  36 12.3 999 99.0 9999
2024 02 23 11 50  31 12.0 999 99.0 9999
2024 02 23 12 00  30 12.4  28 15.6 1112
2024 02 23 12 10  25 12.3 999 99.0 9999
2024 02 23 12 20  31 12.0 999 99.0 9999
2024 02 23 12 30  34 12.8 999 99.0 9999
2024 02 23 12 40  36 13.4 999 99.0 9999
2024 02 23 12 50  41 13.6 999 99.0 9999
2024 02 23 13 00  36 13.0  40 16.2 1246
2024 02 23 13 10  32 12.6 999 99.0 9999
2024 02 23 13 20  34 12.3 999 99.0 9999
2024 02 23 13 30  34 12.5 999 99.0 9999
2024 02 23 13 40  37 11.8 999 99.0 9999
2024 02 23 13 50  37 12.1 999 99.0 9999
2024 02 23 14 00  37 12.0  32 15.4 1317
2024 02 23 14 10  37 11.9 999 99.0 9999
2024 02 23 14 20  34 11.4 999 99.0 9999
2024 02 23 14 30  34 11.6 999 99.0 9999
2024 02 23 14 40  35 11.2 999 99.0 9999
2024 02 23 14 50  30 11.9 999 99.0 9999
2024 02 23 15 00  30 11.7  34 15.0 1404
2024 02 23 15 10  26 12.2 999 99.0 9999
2024 02 23 15 20  30 11.3 999 99.0 9999
2024 02 23 15 30  29 11.1 999 99.0 9999
2024 02 23 15 40  29 10.8 999 99.0 9999
2024 02 23 15 50  32 11.0 999 99.0 9999
2024 02 23 16 00  32 10.6  27 14.4 1507
2024 02 23 16 10  40  9.5 999 99.0 9999
2024 02 23 16 20  46  9.2 999 99.0 9999
2024 02 23 16 30  47  8.3 999 99.0 9999
2024 02 23 16 40  46  8.5 999 99.0 9999
2024 02 23 16 50  47  8.1 999 99.0 9999
2024 02 23 17 00  43  7.6  39 13.2 1602
2024 02 23 17 10  42  7.3 999 99.0 9999
2024 02 23 17 20  33  7.1 999 99.0 9999
2024 02 23 17 30  36  7.2 999 99.0 9999
2024 02 23 17 40  31  7.1 999 99.0 9999
2024 02 23 17 50  29  7.0 999 99.0 9999
2024 02 23 18 00  26  7.6  30 10.1 1737
2024 02 23 18 10  20  6.9 999 99.0 9999
2024 02 23 18 20  34  6.8 999 99.0 9999
2024 02 23 18 30  21  5.9 999 99.0 9999
2024 02 23 18 40  28  5.1 999 99.0 9999
2024 02 23 18 50  38  5.4 999 99.0 9999
2024 02 23 19 00  35  4.8  21  9.4 1810
2024 02 23 19 10  30  5.5 999 99.0 9999
2024 02 23 19 20  34  4.5 999 99.0 9999
2024 02 23 19 30  33  4.6 999 99.0 9999
2024 02 23 19 40  26  4.6 999 99.0 9999
2024 02 23 19 50  39  3.8 999 99.0 9999
2024 02 23 20 00  48  4.1  29  7.8 1903
2024 02 23 20 10  61  3.9 999 99.0 9999
2024 02 23 20 20  44  3.4 999 99.0 9999
2024 02 23 20 30  58  3.3 999 99.0 9999
2024 02 23 20 40  55  2.3 999 99.0 9999
2024 02 23 20 50  79  1.9 999 99.0 9999
2024 02 23 21 00  51  2.2  63  5.5 2001
2024 02 23 21 10  71  2.0 999 99.0 9999
2024 02 23 21 20  83  2.3 999 99.0 9999
2024 02 23 21 30  83  2.7 999 99.0 9999
2024 02 23 21 40 103  2.6 999 99.0 9999
2024 02 23 21 50 107  3.0 999 99.0 9999
2024 02 23 22 00 109  2.9 114  4.0 2143
2024 02 23 22 10 107  2.1 999 99.0 9999
2024 02 23 22 20 124  1.1 999 99.0 9999
2024 02 23 22 30   0  0.0 999 99.0 9999
2024 02 23 22 40 278  0.4 999 99.0 9999
2024 02 23 22 50 240  0.4 999 99.0 9999
2024 02 23 23 00 254  1.8 113  3.6 2201
2024 02 23 23 10 275  1.6 999 99.0 9999
2024 02 23 23 20 239  1.0 999 99.0 9999
2024 02 23 23 30 258  2.3 999 99.0 9999
2024 02 23 23 40 247  2.0 999 99.0 9999
2024 02 23 23 50 254  2.3 999 99.0 9999
2024 02 24 00 00 258  2.2 254  3.8 2347
2024 02 24 00 10 258  2.2 999 99.0 9999
2024 02 24 00 20 262  3.1 999 99.0 9999
2024 02 24 00 30 256  3.5 999 99.0 9999
2024 02 24 00 40 272  4.2 999 99.0 9999
2024 02 24 00 50 272  5.1 999 99.0 9999
2024 02 24 01 00 266  5.3 275  6.8 0048
2024 02 24 01 10 263  5.7 999 99.0 9999
2024 02 24 01 20 269  5.4 999 99.0 9999
2024 02 24 01 30 273  6.4 999 99.0 9999
2024 02 24 01 40 274  6.5 999 99.0 9999
2024 02 24 01 50 296  6.9 999 99.0 9999
2024 02 24 02 00 319  6.3 275  9.1 0142
2024 02 24 02 10 320  6.9 999 99.0 9999
2024 02 24 02 20 332  6.3 999 99.0 9999
2024 02 24 02 30 335  5.7 999 99.0 9999
2024 02 24 02 40 336  5.3 999 99.0 9999
2024 02 24 02 50 338  5.2 999 99.0 9999
2024 02 24 03 00 348  4.7 319  8.3 0206
2024 02 24 03 10 346  4.6 999 99.0 9999
2024 02 24 03 20 341  4.6 999 99.0 9999
2024 02 24 03 30 344  4.7 999 99.0 9999
2024 02 24 03 40 337  4.3 999 99.0 9999
2024 02 24 03 50 341  4.8 999 99.0 9999
2024 02 24 04 00 339  5.1 338  6.4 0353
2024 02 24 04 10 336  4.8 999 99.0 9999
2024 02 24 04 20 338  5.4 999 99.0 9999
2024 02 24 04 30 336  5.7 999 99.0 9999
2024 02 24 04 40 334  5.6 999 99.0 9999
2024 02 24 04 50 336  5.3 999 99.0 9999
2024 02 24 05 00 326  5.4 341  7.1 0423
2024 02 24 05 10 323  4.9 999 99.0 9999
2024 02 24 05 20 324  5.1 999 99.0 9999
2024 02 24 05 30 320  4.5 999 99.0 9999
2024 02 24 05 40 317  4.5 999 99.0 9999
2024 02 24 05 50 328  4.5 999 99.0 9999
2024 02 24 06 00 327  4.0 313  6.8 0532
2024 02 24 06 10 322  3.5 999 99.0 9999
2024 02 24 06 20 332  3.3 999 99.0 9999
2024 02 24 06 30 325  3.1 999 99.0 9999
2024 02 24 06 40 332  3.2 999 99.0 9999
2024 02 24 06 50 324  2.9 999 99.0 9999
2024 02 24 07 00 312  3.3 315  5.3 0656
2024 02 24 07 10 292  3.1 999 99.0 9999
2024 02 24 07 20 289  3.0 999 99.0 9999
2024 02 24 07 30 291  2.7 999 99.0 9999
2024 02 24 07 40 290  2.7 999 99.0 9999
2024 02 24 07 50 296  3.1 999 99.0 9999
2024 02 24 08 00 313  2.4 303  4.1 0701
2024 02 24 08 10 297  2.2 999 99.0 9999
2024 02 24 08 20 284  2.1 999 99.0 9999
2024 02 24 08 30 275  2.6 999 99.0 9999
2024 02 24 08 40 273  1.7 999 99.0 9999
