clade_name	TrimGalore/WM01_S1_R1_001_val_1.fq.gz	TrimGalore/WM02_S2_R1_001_val_1.fq.gz	TrimGalore/WM03_S3_R1_001_val_1.fq.gz	TrimGalore/WM04_S4_R1_001_val_1.fq.gz	TrimGalore/WM05_S5_R1_001_val_1.fq.gz	TrimGalore/WM11_S6_R1_001_val_1.fq.gz	TrimGalore/WM12_S7_R1_001_val_1.fq.gz	TrimGalore/WM13_S8_R1_001_val_1.fq.gz	TrimGalore/WM14_S9_R1_001_val_1.fq.gz	TrimGalore/WM15_S10_R1_001_val_1.fq.gz	TrimGalore/WM16_S11_R1_001_val_1.fq.gz	TrimGalore/WM17_S12_R1_001_val_1.fq.gz	TrimGalore/WM18_S13_R1_001_val_1.fq.gz	TrimGalore/WM19_S14_R1_001_val_1.fq.gz	TrimGalore/WM20_S15_R1_001_val_1.fq.gz	TrimGalore/WM21_S16_R1_001_val_1.fq.gz	TrimGalore/WM22_S17_R1_001_val_1.fq.gz	TrimGalore/WM23_S18_R1_001_val_1.fq.gz	TrimGalore/WM24_S19_R1_001_val_1.fq.gz
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Mesorhizobium|s__Mesorhizobium sp024519675|t__GCF_024519675.1	0.3589	0.3252	0.0	0.1998	0.2012	0.0859	0.0496	0.0507	0.1176	0.0698	0.0875	0.1672	0.1371	0.1005	0.1256	0.2202	0.1359	0.1114	0.143
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae	3.4146	9.5152	18.9796	16.0653	10.4327	7.583200000000001	7.620900000000001	4.3782	20.2162	23.5122	7.307	23.5854	45.95419999999999	61.0795	40.3582	29.034	25.6736	27.0509	23.435
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Afipia	1.2709	5.3504	13.6886	2.6859	4.0398	2.0464	2.2064	2.0092	3.9369	4.7024	3.9725	20.7888	32.0098	44.528000000000006	28.957	25.4466	22.0177	24.1471	20.887
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Afipia|s__Afipia birgiae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1523	0.0	0.2147	0.1325
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Afipia|s__Afipia birgiae|t__GCF_000308295.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1523	0.0	0.2147	0.1325
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Afipia|s__Afipia broomeae	1.2709	5.3504	13.6886	2.6859	4.0398	2.0464	2.2064	2.0092	3.9369	4.7024	3.9725	20.7888	32.0098	44.4091	28.7999	25.1061	22.0177	23.7696	20.7545
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Afipia|s__Afipia broomeae|t__GCF_000314675.2	1.2709	5.3504	13.6886	2.6859	4.0398	2.0464	2.2064	2.0092	3.9369	4.7024	3.9725	20.7888	32.0098	44.4091	28.7999	25.1061	22.0177	23.7696	20.7545
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Afipia|s__Afipia sp017474385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1189	0.1571	0.1882	0.0	0.1628	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Afipia|s__Afipia sp017474385|t__GCA_017474385.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1189	0.1571	0.1882	0.0	0.1628	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium	2.1437	4.1648000000000005	5.291	13.3794	6.3929	5.5368	5.4145	2.369	16.1394	18.8098	3.3345	2.7966	13.9444	16.5515	11.4012	3.4719	3.5515	2.7518	2.4384
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium cosmicum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0921	0.1111	0.1034	0.1041	0.1427	0.2121	0.1573	0.1293
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium cosmicum|t__GCF_007290395.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0921	0.1111	0.1034	0.1041	0.1427	0.2121	0.1573	0.1293
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium diazoefficiens_A	0.0	0.0883	0.0346	0.0	0.1421	0.0	0.0	0.0	0.0	0.0	0.0	0.1125	0.0768	0.1958	0.0862	0.1237	0.1525	0.1134	0.183
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium diazoefficiens_A|t__GCF_018129965.1	0.0	0.0883	0.0346	0.0	0.1421	0.0	0.0	0.0	0.0	0.0	0.0	0.1125	0.0768	0.1958	0.0862	0.1237	0.1525	0.1134	0.183
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium sp002831585	0.0	0.0	0.0	0.1017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0929	0.0894	0.1035	0.1341	0.0	0.1303	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium sp002831585|t__GCF_002831585.1	0.0	0.0	0.0	0.1017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0929	0.0894	0.1035	0.1341	0.0	0.1303	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium sp003020075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1144	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium sp003020075|t__GCA_016839165.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1144	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium sp030693485	0.127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2903	0.0	0.0	0.0	0.2356	0.4366	0.3401	0.3517
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium sp030693485|t__GCF_030693485.1	0.127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2903	0.0	0.0	0.0	0.2356	0.4366	0.3401	0.3517
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium sp902826195	2.0167	4.0765	5.2564	13.2777	6.2508	5.5368	5.4145	2.369	16.1394	18.8098	3.3345	2.2088	13.6671	16.1488	10.9963	2.9699	2.62	2.0266	1.7744
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium sp902826195|t__GCA_902826195.1	2.0167	4.0765	5.2564	13.2777	6.2508	5.5368	5.4145	2.369	16.1394	18.8098	3.3345	2.2088	13.6671	16.1488	10.9963	2.9699	2.62	2.0266	1.7744
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium symbiodeficiens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0805	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium symbiodeficiens|t__GCF_002266465.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0805	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Tardiphaga	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1044	0.152	0.1096
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Tardiphaga|s__Tardiphaga robiniae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Tardiphaga|s__Tardiphaga robiniae|t__GCF_013359755.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Tardiphaga|s__Tardiphaga sp002256345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1044	0.152	0.1096
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Tardiphaga|s__Tardiphaga sp002256345|t__GCA_002256345.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1044	0.152	0.1096
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Xanthobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1155	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Xanthobacter|s__Xanthobacter autotrophicus_A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1155	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhizobiales|f__Xanthobacteraceae|g__Xanthobacter|s__Xanthobacter autotrophicus_A|t__GCF_005871085.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1155	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales	0.0534	0.0581	0.8517	0.077	0.6304	1.4345	0.0575	0.0524	0.4377	0.1704	0.0431	1.9386	0.1148	0.1619	0.2218	0.5470999999999999	2.561	1.3537	15.556
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae	0.0534	0.0581	0.8517	0.077	0.6304	1.4345	0.0575	0.0524	0.4377	0.1704	0.0431	1.9386	0.1148	0.1619	0.2218	0.5470999999999999	2.561	1.3537	15.556
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Cypionkella	0.0534	0.0581	0.0	0.077	0.1042	0.1369	0.0575	0.0524	0.0665	0.0467	0.0431	0.194	0.1148	0.0839	0.1464	0.2708	0.4293	0.3263	0.2372
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Cypionkella|s__Cypionkella sp013298675	0.0534	0.0581	0.0	0.077	0.1042	0.1369	0.0575	0.0524	0.0665	0.0467	0.0431	0.194	0.1148	0.0839	0.1464	0.2708	0.4293	0.3263	0.2372
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Cypionkella|s__Cypionkella sp013298675|t__GCA_013298675.1	0.0534	0.0581	0.0	0.077	0.1042	0.1369	0.0575	0.0524	0.0665	0.0467	0.0431	0.194	0.1148	0.0839	0.1464	0.2708	0.4293	0.3263	0.2372
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__JAJNPS01	0.0	0.0	0.8425	0.0	0.5262	1.2976	0.0	0.0	0.0	0.1237	0.0	1.3958	0.0	0.0	0.0	0.0	0.835	0.7418	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__JAJNPS01|s__JAJNPS01 sp021155205	0.0	0.0	0.8425	0.0	0.5262	1.2976	0.0	0.0	0.0	0.1237	0.0	1.3958	0.0	0.0	0.0	0.0	0.835	0.7418	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__JAJNPS01|s__JAJNPS01 sp021155205|t__GCA_021155205.1	0.0	0.0	0.8425	0.0	0.5262	1.2976	0.0	0.0	0.0	0.1237	0.0	1.3958	0.0	0.0	0.0	0.0	0.835	0.7418	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__JAUYQR01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463	0.0	15.3188
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__JAUYQR01|s__JAUYQR01 sp030697175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463	0.0	15.3188
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__JAUYQR01|s__JAUYQR01 sp030697175|t__GCA_030697175.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.463	0.0	15.3188
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Stagnihabitans	0.0	0.0	0.0092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Stagnihabitans|s__Stagnihabitans antarcticus_A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Stagnihabitans|s__Stagnihabitans antarcticus_A|t__GCA_945862465.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.078	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Stagnihabitans|s__Stagnihabitans sp947468085	0.0	0.0	0.0092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Stagnihabitans|s__Stagnihabitans sp947468085|t__GCA_947468085.1	0.0	0.0	0.0092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tabrizicola	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3488	0.0	0.0	0.0754	0.2763	0.8337	0.2856	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tabrizicola|s__Tabrizicola sp022842145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1693	0.0	0.0	0.0754	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tabrizicola|s__Tabrizicola sp022842145|t__GCF_022842145.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1693	0.0	0.0	0.0754	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tabrizicola|s__Tabrizicola sp903917595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1795	0.0	0.0	0.0	0.2763	0.3339	0.2856	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tabrizicola|s__Tabrizicola sp903917595|t__GCA_903917595.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1795	0.0	0.0	0.0	0.2763	0.3339	0.2856	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tabrizicola|s__Tabrizicola sp947504705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4998	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodobacterales|f__Rhodobacteraceae|g__Tabrizicola|s__Tabrizicola sp947504705|t__GCA_947504705.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4998	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales	0.0407	0.1532	0.1756	0.2956	0.125	0.0579	0.0756	0.0877	0.0587	0.0655	0.0822	0.0	0.0495	0.0	0.0	0.359	0.0	0.0915	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae	0.0407	0.1532	0.1756	0.2956	0.125	0.0579	0.0756	0.0877	0.0587	0.0655	0.0822	0.0	0.0495	0.0	0.0	0.359	0.0	0.0915	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__CAMDOZ01	0.0	0.0	0.0	0.1193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454	0.0	0.0915	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__CAMDOZ01|s__CAMDOZ01 sp947473445	0.0	0.0	0.0	0.1193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454	0.0	0.0915	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__CAMDOZ01|s__CAMDOZ01 sp947473445|t__GCA_947473445.1	0.0	0.0	0.0	0.1193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0454	0.0	0.0915	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__GCA-2737725	0.0407	0.1532	0.1756	0.1763	0.125	0.0579	0.0756	0.0877	0.0587	0.0655	0.0822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__GCA-2737725|s__GCA-2737725 sp002737725	0.0407	0.1532	0.1756	0.1763	0.125	0.0579	0.0756	0.0877	0.0587	0.0655	0.0822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__GCA-2737725|s__GCA-2737725 sp002737725|t__GCA_002737725.1	0.0407	0.1532	0.1756	0.1763	0.125	0.0579	0.0756	0.0877	0.0587	0.0655	0.0822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__SHVO01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0495	0.0	0.0	0.3136	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__SHVO01|s__SHVO01 sp903888485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0495	0.0	0.0	0.3136	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rhodospirillales|f__Rhodospirillaceae|g__SHVO01|s__SHVO01 sp903888485|t__GCA_903888485.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0495	0.0	0.0	0.3136	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales	0.2067999999999999	0.263	0.5472999999999999	0.5458	0.5337999999999999	0.8085000000000001	0.3775	0.3835	0.6903	0.1573	0.125	1.9034	1.2552	0.7831	0.1082	1.5986000000000002	4.6271	2.1242	2.2096
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__JAGVLN01	0.0	0.0	0.0527	0.0	0.0	0.0288	0.0	0.0	0.0	0.0	0.0	0.0176	0.0	0.0	0.0	0.0	0.0883	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__JAGVLN01|g__JAGVLN01	0.0	0.0	0.0527	0.0	0.0	0.0288	0.0	0.0	0.0	0.0	0.0	0.0176	0.0	0.0	0.0	0.0	0.0883	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__JAGVLN01|g__JAGVLN01|s__JAGVLN01 sp945877755	0.0	0.0	0.0527	0.0	0.0	0.0288	0.0	0.0	0.0	0.0	0.0	0.0176	0.0	0.0	0.0	0.0	0.0883	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__JAGVLN01|g__JAGVLN01|s__JAGVLN01 sp945877755|t__GCA_945877755.1	0.0	0.0	0.0527	0.0	0.0	0.0288	0.0	0.0	0.0	0.0	0.0	0.0176	0.0	0.0	0.0	0.0	0.0883	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Midichloriaceae	0.0	0.0	0.1016	0.0	0.0	0.0398	0.0	0.0178	0.0	0.0	0.0	0.075	0.0	0.0243	0.0	0.0454	0.1731	0.0875	0.0673
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Midichloriaceae|g__Bandiella	0.0	0.0	0.1016	0.0	0.0	0.0398	0.0	0.0178	0.0	0.0	0.0	0.075	0.0	0.0243	0.0	0.0454	0.1731	0.0875	0.0673
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Midichloriaceae|g__Bandiella|s__Bandiella numerosa_B	0.0	0.0	0.0324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Midichloriaceae|g__Bandiella|s__Bandiella numerosa_B|t__GCF_029981845.1	0.0	0.0	0.0324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Midichloriaceae|g__Bandiella|s__Bandiella sp903887235	0.0	0.0	0.0692	0.0	0.0	0.0398	0.0	0.0178	0.0	0.0	0.0	0.075	0.0	0.0243	0.0	0.0454	0.1731	0.0875	0.0673
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Midichloriaceae|g__Bandiella|s__Bandiella sp903887235|t__GCA_903887235.1	0.0	0.0	0.0692	0.0	0.0	0.0398	0.0	0.0178	0.0	0.0	0.0	0.075	0.0	0.0243	0.0	0.0454	0.1731	0.0875	0.0673
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae	0.2067999999999999	0.263	0.3254	0.5458	0.5337999999999999	0.7399	0.3775	0.3657	0.6903	0.1573	0.125	1.8108	1.2552	0.7588	0.1082	1.5532	4.3657	2.0367	2.1423
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__GCA-2402195	0.1611	0.2044	0.1929	0.5012	0.4921	0.7098	0.3775	0.3657	0.6903	0.1573	0.0787	1.7159	1.2552	0.7588	0.1082	1.4996	4.1646	1.9146	2.0897
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__GCA-2402195|s__GCA-2402195 sp021741285	0.0	0.0	0.0456	0.0789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0649	0.0	0.0	0.0	0.0	0.1813	0.059	0.0939
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__GCA-2402195|s__GCA-2402195 sp021741285|t__GCA_021741285.1	0.0	0.0	0.0456	0.0789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0649	0.0	0.0	0.0	0.0	0.1813	0.059	0.0939
d__Bacteria|p__Pseudomonadota|c__Alphaproteobacteria|o__Rickettsiales|f__Rickettsiaceae|g__GCA-2402195|s__GCA-2402195 sp945865485	0.1611	0.2044	0.0859	0.4223	0.4921	0.7098	0.3775	0.3657	0.6903	0.1573	0.0787	1.608	1.2552	0.7588	0.1082	1.4996	3.9833	1.8163	1.9958
