bin	name	count
WM02_S2_052	Cellobiose	1
WM02_S2_052	Drug transporters	26
WM02_S2_052	Sugar transporters	2
WM02_S2_052	Organic acid transporters	1
WM02_S2_052	Metal transporters	1
WM02_S2_052	Enzyme I and hpr	1
WM02_S2_052	Mucin type O-glycan biosynthesis	16
WM02_S2_052	Lactose	2
WM03_S3_001	nan	1981
WM03_S3_001	Pyruvate fermentation to butanoate	9
WM03_S3_001	Pyruvate fermentation to ethanol I	3
WM03_S3_001	Pyruvate fermentation to ethanol II	3
WM03_S3_001	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation	63
WM03_S3_001	Superpathway of clostridium acetobutylicum acidogenic fermentation	59
WM03_S3_001	Superpathway of clostridium acetobutylicum solventogenic fermentation	11
WM03_S3_001	Oxaloacetate to lysine	66
WM03_S3_001	Cysteine and methionine	44
WM03_S3_001	Acetoin biosynthesis III	9
WM03_S3_001	(s,s)-butanediol biosynthesis	9
WM03_S3_001	Meso-butanediol biosynthesis I	9
WM03_S3_001	Superpathway of (R,R)-butanediol biosynthesis	16
WM03_S3_001	Superpathway of 2,3-butanediol biosynthesis	13
WM03_S3_001	Histidine	90
WM03_S3_001	PEP	32
WM03_S3_001	Pyruvate fermentation to acetone	4
WM03_S3_001	Pyruvate fermentation to lactate	7
WM03_S3_001	Peptidoglycan biosynthesis	85
WM03_S3_001	Murein	5
WM03_S3_001	Pyruvate fermentation to acetate and lactate I	6
WM03_S3_001	Pyruvate fermentation to acetate I	6
WM03_S3_001	Pyruvate fermentation to acetate IV	6
WM03_S3_001	Pyruvate fermentation to acetate and alanine	6
WM03_S3_001	Pyruvate fermentation to acetate and lactate II	6
WM03_S3_001	Pyruvate fermentation to acetate II	6
WM03_S3_001	Pyruvate fermentation to acetate V	5
WM03_S3_001	Pyruvate fermentation to acetate VI	5
WM03_S3_001	Pyruvate fermentation to acetate VIII	3
WM03_S3_001	Pyruvate fermentation to ethanol III	3
WM03_S3_001	Pyruvate fermentation to propionate II (acrylate pathway)	6
WM03_S3_001	Assimilatory nitrate reduction	2
WM03_S3_001	Denitrification	3
WM03_S3_001	Sulfate reduction (assimilatory)	9
WM03_S3_001	Sulfite oxidation	6
WM03_S3_001	(R)-acetoin biosynthesis I	7
WM03_S3_001	(s)-acetoin biosynthesis	7
WM03_S3_001	Meso-butanediol biosynthesis II	7
WM03_S3_001	Pyruvate fermentation to acetate VII	3
WM03_S3_001	Lipopolysaccharide biosynthesis	94
WM03_S3_001	Maltose	2
WM03_S3_001	Mucin type O-glycan biosynthesis	48
WM03_S3_001	N-glycan biosynthesis	54
WM03_S3_001	Pyruvate to leucine	7
WM03_S3_001	Sulfolactate degradation	4
WM03_S3_001	Superpathway of sulfur metabolism (Desulfocapsa sulfoexigens)	4
WM03_S3_001	Sulfate reduction (dissimilatory)	4
WM03_S3_001	Sulfur disproportionation	4
WM03_S3_001	Thiosulfate disproportionation	5
WM03_S3_001	Sucrose	2
WM03_S3_001	Lactose	6
WM03_S3_001	Oxaloacetate to aspartate and asparagine	10
WM03_S3_001	Pyruvate fermentation to acetate III	1
WM03_S3_001	Glutamate	2
WM03_S3_001	metallic cation, iron-siderophore and vitamin b12 transporters	7
WM03_S3_001	ABC-2 type and other transporters	83
WM03_S3_001	Monosaccharide transporters	9
WM03_S3_001	Mineral and organic ion transporters	9
WM03_S3_001	Oligosaccharide and polyol transporters	8
WM03_S3_001	Sugar transporters	9
WM03_S3_001	Nitrate/nitrite transporters	1
WM03_S3_001	Drug transporters	11
WM03_S3_001	Organic acid transporters	4
WM03_S3_001	Dissimilatory nitrate reduction	2
WM03_S3_001	Sulfite oxidation I (sulfite oxidoreductase)	1
WM03_S3_001	Cellobiose	4
WM03_S3_001	Unknown transporters	4
WM03_S3_001	Metal transporters	1
WM03_S3_001	Sulfoacetaldehyde degradation	1
WM03_S3_002	nan	1183
WM03_S3_002	Acetoin biosynthesis III	9
WM03_S3_002	(s,s)-butanediol biosynthesis	9
WM03_S3_002	Meso-butanediol biosynthesis I	9
WM03_S3_002	Superpathway of (R,R)-butanediol biosynthesis	16
WM03_S3_002	Superpathway of 2,3-butanediol biosynthesis	10
WM03_S3_002	Histidine	50
WM03_S3_002	PEP	25
WM03_S3_002	Pyruvate fermentation to acetone	2
WM03_S3_002	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation	49
WM03_S3_002	Superpathway of clostridium acetobutylicum acidogenic fermentation	47
WM03_S3_002	Superpathway of clostridium acetobutylicum solventogenic fermentation	9
WM03_S3_002	Pyruvate fermentation to lactate	3
WM03_S3_002	Peptidoglycan biosynthesis	52
WM03_S3_002	Murein	4
WM03_S3_002	Oxaloacetate to lysine	32
WM03_S3_002	Cysteine and methionine	24
WM03_S3_002	Pyruvate fermentation to acetate and lactate I	2
WM03_S3_002	Pyruvate fermentation to acetate I	2
WM03_S3_002	Pyruvate fermentation to acetate IV	2
WM03_S3_002	Pyruvate fermentation to propionate II (acrylate pathway)	2
WM03_S3_002	Assimilatory nitrate reduction	2
WM03_S3_002	Denitrification	3
WM03_S3_002	Sulfate reduction (assimilatory)	6
WM03_S3_002	(R)-acetoin biosynthesis I	7
WM03_S3_002	(s)-acetoin biosynthesis	7
WM03_S3_002	Meso-butanediol biosynthesis II	7
WM03_S3_002	Pyruvate fermentation to acetate and lactate II	1
WM03_S3_002	Pyruvate fermentation to acetate II	1
WM03_S3_002	Pyruvate fermentation to acetate VII	1
WM03_S3_002	Lipopolysaccharide biosynthesis	70
WM03_S3_002	Maltose	1
WM03_S3_002	N-glycan biosynthesis	37
WM03_S3_002	Pyruvate to leucine	3
WM03_S3_002	Sulfolactate degradation	2
WM03_S3_002	Pyruvate fermentation to butanoate	6
WM03_S3_002	Superpathway of sulfur metabolism (Desulfocapsa sulfoexigens)	3
WM03_S3_002	Sulfate reduction (dissimilatory)	3
WM03_S3_002	Sulfite oxidation	3
WM03_S3_002	Sulfur disproportionation	3
WM03_S3_002	Thiosulfate disproportionation	6
WM03_S3_002	Lactose	1
WM03_S3_002	Oxaloacetate to aspartate and asparagine	7
WM03_S3_002	Pyruvate fermentation to acetate V	2
WM03_S3_002	Pyruvate fermentation to acetate VI	2
WM03_S3_002	Glutamate	2
WM03_S3_002	ABC-2 type and other transporters	25
WM03_S3_002	metallic cation, iron-siderophore and vitamin b12 transporters	8
WM03_S3_002	Mineral and organic ion transporters	6
WM03_S3_002	PEPtide and nickel transporters	1
WM03_S3_002	Monosaccharide transporters	7
WM03_S3_002	Oligosaccharide and polyol transporters	8
WM03_S3_002	Sugar transporters	7
WM03_S3_002	Nitrate/nitrite transporters	1
WM03_S3_002	Mucin type O-glycan biosynthesis	31
WM03_S3_002	Drug transporters	6
WM03_S3_002	Organic acid transporters	5
WM03_S3_002	Dissimilatory nitrate reduction	1
WM03_S3_002	Sucrose	1
WM03_S3_002	Cellobiose	1
WM03_S3_002	Unknown transporters	2
WM03_S3_002	Metal transporters	1
WM03_S3_002	Pyruvate fermentation to ethanol I	3
WM03_S3_002	Pyruvate fermentation to ethanol II	3
WM03_S3_002	Sulfoacetaldehyde degradation	1
WM03_S3_003	nan	877
WM03_S3_003	Pyruvate fermentation to butanoate	6
WM03_S3_003	Pyruvate fermentation to ethanol I	4
WM03_S3_003	Pyruvate fermentation to ethanol II	4
WM03_S3_003	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation	17
WM03_S3_003	Superpathway of clostridium acetobutylicum acidogenic fermentation	13
WM03_S3_003	Superpathway of clostridium acetobutylicum solventogenic fermentation	9
WM03_S3_003	Histidine	38
WM03_S3_003	PEP	20
WM03_S3_003	Pyruvate fermentation to acetone	4
WM03_S3_003	Oxaloacetate to lysine	19
WM03_S3_003	Cysteine and methionine	22
WM03_S3_003	Pyruvate fermentation to acetate and lactate I	4
WM03_S3_003	Pyruvate fermentation to acetate I	4
WM03_S3_003	Pyruvate fermentation to acetate IV	4
WM03_S3_003	Denitrification	3
WM03_S3_003	Pyruvate fermentation to acetate and lactate II	3
WM03_S3_003	Pyruvate fermentation to acetate II	3
WM03_S3_003	Pyruvate fermentation to acetate VII	3
WM03_S3_003	N-glycan biosynthesis	17
WM03_S3_003	Lipopolysaccharide biosynthesis	54
WM03_S3_003	Pyruvate fermentation to acetate and alanine	1
WM03_S3_003	Superpathway of sulfur metabolism (Desulfocapsa sulfoexigens)	1
WM03_S3_003	Sulfate reduction (assimilatory)	1
WM03_S3_003	Sulfate reduction (dissimilatory)	1
WM03_S3_003	Sulfite oxidation	2
WM03_S3_003	Sulfur disproportionation	1
WM03_S3_003	Thiosulfate disproportionation	5
WM03_S3_003	Peptidoglycan biosynthesis	29
WM03_S3_003	Pyruvate fermentation to propionate II (acrylate pathway)	4
WM03_S3_003	Pyruvate to leucine	2
WM03_S3_003	Pyruvate fermentation to acetate V	1
WM03_S3_003	Pyruvate fermentation to acetate VI	1
WM03_S3_003	Glutamate	2
WM03_S3_003	ABC-2 type and other transporters	16
WM03_S3_003	Phosphate and amino acid transporters	39
WM03_S3_003	metallic cation, iron-siderophore and vitamin b12 transporters	7
WM03_S3_003	Mineral and organic ion transporters	20
WM03_S3_003	Oligosaccharide and polyol transporters	16
WM03_S3_003	PEPtide and nickel transporters	10
WM03_S3_003	Monosaccharide transporters	11
WM03_S3_003	Nitrate/nitrite transporters	2
WM03_S3_003	Mucin type O-glycan biosynthesis	16
WM03_S3_003	Acetoin biosynthesis III	4
WM03_S3_003	(s,s)-butanediol biosynthesis	4
WM03_S3_003	Meso-butanediol biosynthesis I	4
WM03_S3_003	Superpathway of (R,R)-butanediol biosynthesis	4
WM03_S3_003	Superpathway of 2,3-butanediol biosynthesis	4
WM03_S3_003	Murein	2
WM03_S3_003	Drug transporters	6
WM03_S3_003	Organic acid transporters	4
WM03_S3_003	Pyruvate fermentation to ethanol III	1
WM03_S3_003	Sulfite oxidation I (sulfite oxidoreductase)	1
WM03_S3_003	Oxaloacetate to aspartate and asparagine	6
WM03_S3_003	Metal transporters	1
WM03_S3_007	nan	846
WM03_S3_007	PEP	26
WM03_S3_007	Pyruvate fermentation to acetone	3
WM03_S3_007	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation	21
WM03_S3_007	Superpathway of clostridium acetobutylicum acidogenic fermentation	19
WM03_S3_007	Superpathway of clostridium acetobutylicum solventogenic fermentation	8
WM03_S3_007	Pyruvate fermentation to lactate	3
WM03_S3_007	Peptidoglycan biosynthesis	41
WM03_S3_007	Murein	4
WM03_S3_007	Histidine	44
WM03_S3_007	Oxaloacetate to lysine	33
WM03_S3_007	Cysteine and methionine	28
WM03_S3_007	Pyruvate fermentation to propionate II (acrylate pathway)	4
WM03_S3_007	(R)-acetoin biosynthesis I	3
WM03_S3_007	(s)-acetoin biosynthesis	3
WM03_S3_007	Meso-butanediol biosynthesis II	3
WM03_S3_007	Superpathway of (R,R)-butanediol biosynthesis	4
WM03_S3_007	Lipopolysaccharide biosynthesis	61
WM03_S3_007	Maltose	1
WM03_S3_007	N-glycan biosynthesis	22
WM03_S3_007	Pyruvate to leucine	7
WM03_S3_007	Sulfolactate degradation	4
WM03_S3_007	Pyruvate fermentation to butanoate	4
WM03_S3_007	Superpathway of sulfur metabolism (Desulfocapsa sulfoexigens)	2
WM03_S3_007	Sulfate reduction (assimilatory)	4
WM03_S3_007	Sulfate reduction (dissimilatory)	2
WM03_S3_007	Sulfite oxidation	2
WM03_S3_007	Sulfur disproportionation	2
WM03_S3_007	Thiosulfate disproportionation	2
WM03_S3_007	Oxaloacetate to aspartate and asparagine	9
WM03_S3_007	Pyruvate fermentation to acetate V	3
WM03_S3_007	Pyruvate fermentation to acetate VI	3
WM03_S3_007	Glutamate	2
WM03_S3_007	ABC-2 type and other transporters	22
WM03_S3_007	Mineral and organic ion transporters	5
WM03_S3_007	Phosphate and amino acid transporters	1
WM03_S3_007	PEPtide and nickel transporters	5
WM03_S3_007	Monosaccharide transporters	3
WM03_S3_007	Oligosaccharide and polyol transporters	6
WM03_S3_007	metallic cation, iron-siderophore and vitamin b12 transporters	2
WM03_S3_007	Sugar transporters	4
WM03_S3_007	Mucin type O-glycan biosynthesis	20
WM03_S3_007	Acetoin biosynthesis III	1
WM03_S3_007	(s,s)-butanediol biosynthesis	1
WM03_S3_007	Meso-butanediol biosynthesis I	1
WM03_S3_007	Superpathway of 2,3-butanediol biosynthesis	2
WM03_S3_007	Organic acid transporters	2
WM03_S3_007	Dissimilatory nitrate reduction	1
WM03_S3_007	Cellobiose	2
WM03_S3_007	Unknown transporters	2
WM03_S3_007	Drug transporters	5
WM03_S3_007	Metal transporters	1
WM03_S3_007	Pyruvate fermentation to acetate and lactate I	1
WM03_S3_007	Pyruvate fermentation to acetate and lactate II	2
WM03_S3_007	Pyruvate fermentation to acetate I	1
WM03_S3_007	Pyruvate fermentation to acetate II	2
WM03_S3_007	Pyruvate fermentation to acetate IV	1
WM03_S3_007	Pyruvate fermentation to acetate VII	1
WM03_S3_007	Pyruvate fermentation to acetate and alanine	1
WM03_S3_007	Pyruvate fermentation to acetate VIII	1
WM03_S3_007	Pyruvate fermentation to ethanol III	1
WM03_S3_007	Sulfoacetaldehyde degradation	1
WM03_S3_008	nan	1052
WM03_S3_008	Pyruvate fermentation to butanoate	9
WM03_S3_008	Pyruvate fermentation to ethanol I	7
WM03_S3_008	Pyruvate fermentation to ethanol II	6
WM03_S3_008	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation	42
WM03_S3_008	Superpathway of clostridium acetobutylicum acidogenic fermentation	40
WM03_S3_008	Superpathway of clostridium acetobutylicum solventogenic fermentation	13
WM03_S3_008	Histidine	45
WM03_S3_008	PEP	24
WM03_S3_008	Peptidoglycan biosynthesis	31
WM03_S3_008	Murein	3
WM03_S3_008	Pyruvate fermentation to acetate VII	3
WM03_S3_008	Pyruvate fermentation to propionate II (acrylate pathway)	8
WM03_S3_008	Cysteine and methionine	29
WM03_S3_008	Oxaloacetate to lysine	25
WM03_S3_008	Denitrification	2
WM03_S3_008	(R)-acetoin biosynthesis I	2
WM03_S3_008	(s)-acetoin biosynthesis	2
WM03_S3_008	Meso-butanediol biosynthesis II	2
WM03_S3_008	Superpathway of (R,R)-butanediol biosynthesis	15
WM03_S3_008	Pyruvate fermentation to acetone	4
WM03_S3_008	Sulfoacetaldehyde degradation	1
WM03_S3_008	Sulfolactate degradation	5
WM03_S3_008	Pyruvate fermentation to acetate and lactate I	2
WM03_S3_008	Pyruvate fermentation to acetate and lactate II	3
WM03_S3_008	Pyruvate fermentation to acetate I	2
WM03_S3_008	Pyruvate fermentation to acetate II	3
WM03_S3_008	Pyruvate fermentation to acetate IV	2
WM03_S3_008	Pyruvate to leucine	3
WM03_S3_008	Superpathway of sulfur metabolism (Desulfocapsa sulfoexigens)	1
WM03_S3_008	Sulfate reduction (assimilatory)	1
WM03_S3_008	Sulfate reduction (dissimilatory)	1
WM03_S3_008	Sulfite oxidation	1
WM03_S3_008	Sulfur disproportionation	1
WM03_S3_008	Thiosulfate disproportionation	1
WM03_S3_008	Lactose	2
WM03_S3_008	Oxaloacetate to aspartate and asparagine	13
WM03_S3_008	Pyruvate fermentation to acetate and alanine	2
WM03_S3_008	Pyruvate fermentation to acetate III	1
WM03_S3_008	ABC-2 type and other transporters	21
WM03_S3_008	Phosphate and amino acid transporters	1
WM03_S3_008	metallic cation, iron-siderophore and vitamin b12 transporters	3
WM03_S3_008	Mineral and organic ion transporters	5
WM03_S3_008	Monosaccharide transporters	7
WM03_S3_008	Oligosaccharide and polyol transporters	6
WM03_S3_008	Lipopolysaccharide biosynthesis	45
WM03_S3_008	Acetoin biosynthesis III	13
WM03_S3_008	(s,s)-butanediol biosynthesis	13
WM03_S3_008	Meso-butanediol biosynthesis I	13
WM03_S3_008	Superpathway of 2,3-butanediol biosynthesis	14
WM03_S3_008	Drug transporters	10
WM03_S3_008	Organic acid transporters	18
WM03_S3_008	Pyruvate fermentation to ethanol III	2
WM03_S3_008	Sulfide oxidation III or sulfur oxidation I (sulfur dioxygenase)	3
WM03_S3_008	Mucin type O-glycan biosynthesis	19
WM03_S3_008	N-glycan biosynthesis	19
WM03_S3_008	Metal transporters	2
WM03_S3_008	Sugar transporters	1
WM03_S3_008	Protein transporters	1
WM03_S3_008	Pyruvate fermentation to acetate V	1
WM03_S3_008	Pyruvate fermentation to acetate VI	1
WM03_S3_008	Pyruvate fermentation to acetate VIII	1
WM03_S3_010	nan	1291
WM03_S3_010	Pyruvate fermentation to butanoate	6
WM03_S3_010	Pyruvate fermentation to ethanol I	2
WM03_S3_010	Pyruvate fermentation to ethanol II	2
WM03_S3_010	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation	53
WM03_S3_010	Superpathway of clostridium acetobutylicum acidogenic fermentation	51
WM03_S3_010	Superpathway of clostridium acetobutylicum solventogenic fermentation	8
WM03_S3_010	Acetoin biosynthesis III	10
WM03_S3_010	(s,s)-butanediol biosynthesis	10
WM03_S3_010	Meso-butanediol biosynthesis I	10
WM03_S3_010	Superpathway of (R,R)-butanediol biosynthesis	12
WM03_S3_010	Superpathway of 2,3-butanediol biosynthesis	12
WM03_S3_010	Histidine	46
WM03_S3_010	PEP	32
WM03_S3_010	Pyruvate fermentation to acetone	2
WM03_S3_010	Pyruvate fermentation to lactate	4
WM03_S3_010	Peptidoglycan biosynthesis	50
WM03_S3_010	Murein	4
WM03_S3_010	Oxaloacetate to lysine	36
WM03_S3_010	Cysteine and methionine	32
WM03_S3_010	Pyruvate fermentation to acetate and lactate I	2
WM03_S3_010	Pyruvate fermentation to acetate I	2
WM03_S3_010	Pyruvate fermentation to acetate IV	2
WM03_S3_010	Pyruvate fermentation to propionate II (acrylate pathway)	3
WM03_S3_010	Sulfate reduction (assimilatory)	8
WM03_S3_010	(R)-acetoin biosynthesis I	2
WM03_S3_010	(s)-acetoin biosynthesis	2
WM03_S3_010	Meso-butanediol biosynthesis II	2
WM03_S3_010	Lipopolysaccharide biosynthesis	66
WM03_S3_010	Maltose	1
WM03_S3_010	N-glycan biosynthesis	30
WM03_S3_010	Pyruvate to leucine	5
WM03_S3_010	Sulfolactate degradation	3
WM03_S3_010	Superpathway of sulfur metabolism (Desulfocapsa sulfoexigens)	3
WM03_S3_010	Sulfate reduction (dissimilatory)	3
WM03_S3_010	Sulfite oxidation	3
WM03_S3_010	Sulfur disproportionation	3
WM03_S3_010	Thiosulfate disproportionation	6
WM03_S3_010	Lactose	1
WM03_S3_010	Oxaloacetate to aspartate and asparagine	10
WM03_S3_010	Pyruvate fermentation to acetate V	3
WM03_S3_010	Pyruvate fermentation to acetate VI	3
WM03_S3_010	Pyruvate fermentation to acetate and alanine	2
WM03_S3_010	Pyruvate fermentation to acetate III	1
WM03_S3_010	Glutamate	2
WM03_S3_010	ABC-2 type and other transporters	28
WM03_S3_010	Mineral and organic ion transporters	7
WM03_S3_010	PEPtide and nickel transporters	5
WM03_S3_010	Oligosaccharide and polyol transporters	4
WM03_S3_010	Sugar transporters	11
WM03_S3_010	Dissimilatory nitrate reduction	1
WM03_S3_010	Sucrose	1
WM03_S3_010	Cellobiose	2
WM03_S3_010	Mucin type O-glycan biosynthesis	26
WM03_S3_010	Unknown transporters	1
WM03_S3_010	Drug transporters	4
WM03_S3_010	Organic acid transporters	1
WM03_S3_010	Protein transporters	1
WM03_S3_010	metallic cation, iron-siderophore and vitamin b12 transporters	5
WM03_S3_010	Monosaccharide transporters	2
WM03_S3_010	Pyruvate fermentation to acetate and lactate II	2
WM03_S3_010	Pyruvate fermentation to acetate II	2
WM03_S3_010	Pyruvate fermentation to acetate VII	1
WM03_S3_010	Pyruvate fermentation to acetate VIII	1
WM03_S3_010	Pyruvate fermentation to ethanol III	1
WM03_S3_010	Sulfoacetaldehyde degradation	1
WM03_S3_014	nan	999
WM03_S3_014	Pyruvate fermentation to butanoate	5
WM03_S3_014	Pyruvate fermentation to ethanol I	5
WM03_S3_014	Pyruvate fermentation to ethanol II	5
WM03_S3_014	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation	30
WM03_S3_014	Superpathway of clostridium acetobutylicum acidogenic fermentation	29
WM03_S3_014	Superpathway of clostridium acetobutylicum solventogenic fermentation	7
WM03_S3_014	Oxaloacetate to lysine	30
WM03_S3_014	Cysteine and methionine	17
WM03_S3_014	Acetoin biosynthesis III	4
WM03_S3_014	(s,s)-butanediol biosynthesis	4
WM03_S3_014	Meso-butanediol biosynthesis I	4
WM03_S3_014	Superpathway of (R,R)-butanediol biosynthesis	7
WM03_S3_014	Superpathway of 2,3-butanediol biosynthesis	6
WM03_S3_014	Histidine	41
WM03_S3_014	PEP	17
WM03_S3_014	Pyruvate fermentation to lactate	3
WM03_S3_014	Pyruvate fermentation to acetate and lactate I	2
WM03_S3_014	Pyruvate fermentation to acetate I	2
WM03_S3_014	Pyruvate fermentation to acetate IV	2
WM03_S3_014	Denitrification	2
WM03_S3_014	Sulfate reduction (assimilatory)	4
WM03_S3_014	Sulfite oxidation	2
WM03_S3_014	(R)-acetoin biosynthesis I	3
WM03_S3_014	(s)-acetoin biosynthesis	3
WM03_S3_014	Meso-butanediol biosynthesis II	3
WM03_S3_014	Pyruvate fermentation to acetate and lactate II	1
WM03_S3_014	Pyruvate fermentation to acetate II	1
WM03_S3_014	Pyruvate fermentation to acetate VII	1
WM03_S3_014	Lipopolysaccharide biosynthesis	66
WM03_S3_014	N-glycan biosynthesis	45
WM03_S3_014	Superpathway of sulfur metabolism (Desulfocapsa sulfoexigens)	1
WM03_S3_014	Sulfate reduction (dissimilatory)	1
WM03_S3_014	Sulfur disproportionation	1
WM03_S3_014	Thiosulfate disproportionation	1
WM03_S3_014	Peptidoglycan biosynthesis	67
WM03_S3_014	Pyruvate fermentation to acetone	2
WM03_S3_014	Pyruvate fermentation to propionate II (acrylate pathway)	2
WM03_S3_014	Pyruvate to leucine	1
WM03_S3_014	Glutamate	1
WM03_S3_014	Oxaloacetate to aspartate and asparagine	4
WM03_S3_014	metallic cation, iron-siderophore and vitamin b12 transporters	8
WM03_S3_014	ABC-2 type and other transporters	19
WM03_S3_014	Phosphate and amino acid transporters	4
WM03_S3_014	Mineral and organic ion transporters	12
WM03_S3_014	PEPtide and nickel transporters	7
WM03_S3_014	Oligosaccharide and polyol transporters	5
WM03_S3_014	Mucin type O-glycan biosynthesis	43
WM03_S3_014	Organic acid transporters	8
WM03_S3_014	Murein	2
WM03_S3_014	Drug transporters	6
WM03_S3_014	Lipid transporters	1
WM03_S3_014	Unknown transporters	2
WM03_S3_014	Enzyme I and hpr	1
WM03_S3_014	Monosaccharide transporters	3
WM03_S3_015	nan	1445
WM03_S3_015	Pyruvate fermentation to butanoate	13
WM03_S3_015	Pyruvate fermentation to ethanol I	5
WM03_S3_015	Pyruvate fermentation to ethanol II	5
WM03_S3_015	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation	70
WM03_S3_015	Superpathway of clostridium acetobutylicum acidogenic fermentation	66
WM03_S3_015	Superpathway of clostridium acetobutylicum solventogenic fermentation	12
WM03_S3_015	Oxaloacetate to lysine	42
WM03_S3_015	Cysteine and methionine	26
WM03_S3_015	Acetoin biosynthesis III	4
WM03_S3_015	(s,s)-butanediol biosynthesis	4
WM03_S3_015	Meso-butanediol biosynthesis I	4
WM03_S3_015	Superpathway of (R,R)-butanediol biosynthesis	9
WM03_S3_015	Superpathway of 2,3-butanediol biosynthesis	7
WM03_S3_015	Histidine	58
WM03_S3_015	Pyruvate fermentation to lactate	7
WM03_S3_015	Peptidoglycan biosynthesis	78
WM03_S3_015	Murein	6
WM03_S3_015	PEP	26
WM03_S3_015	Assimilatory nitrate reduction	2
WM03_S3_015	Denitrification	4
WM03_S3_015	Sulfate reduction (assimilatory)	6
WM03_S3_015	Sulfite oxidation	5
WM03_S3_015	(R)-acetoin biosynthesis I	5
WM03_S3_015	(s)-acetoin biosynthesis	5
WM03_S3_015	Meso-butanediol biosynthesis II	5
WM03_S3_015	Pyruvate fermentation to acetate and lactate I	3
WM03_S3_015	Pyruvate fermentation to acetate and lactate II	3
WM03_S3_015	Pyruvate fermentation to acetate I	3
WM03_S3_015	Pyruvate fermentation to acetate II	3
WM03_S3_015	Pyruvate fermentation to acetate IV	3
WM03_S3_015	Pyruvate fermentation to acetate VII	2
WM03_S3_015	Lipopolysaccharide biosynthesis	82
WM03_S3_015	N-glycan biosynthesis	64
WM03_S3_015	Pyruvate to leucine	4
WM03_S3_015	Sulfolactate degradation	2
WM03_S3_015	Pyruvate fermentation to acetate and alanine	2
WM03_S3_015	Superpathway of sulfur metabolism (Desulfocapsa sulfoexigens)	3
WM03_S3_015	Sulfate reduction (dissimilatory)	3
WM03_S3_015	Sulfur disproportionation	3
WM03_S3_015	Thiosulfate disproportionation	4
WM03_S3_015	Pyruvate fermentation to acetone	2
WM03_S3_015	Pyruvate fermentation to propionate II (acrylate pathway)	3
WM03_S3_015	Oxaloacetate to aspartate and asparagine	4
WM03_S3_015	Pyruvate fermentation to acetate V	3
WM03_S3_015	Pyruvate fermentation to acetate VI	3
WM03_S3_015	Glutamate	1
WM03_S3_015	metallic cation, iron-siderophore and vitamin b12 transporters	11
WM03_S3_015	ABC-2 type and other transporters	55
WM03_S3_015	Phosphate and amino acid transporters	4
WM03_S3_015	Mineral and organic ion transporters	9
WM03_S3_015	PEPtide and nickel transporters	1
WM03_S3_015	Monosaccharide transporters	18
WM03_S3_015	Nitrate/nitrite transporters	1
WM03_S3_015	Enzyme I and hpr	4
WM03_S3_015	Lactose	3
WM03_S3_015	Sucrose	3
WM03_S3_015	Maltose	3
WM03_S3_015	Organic acid transporters	12
WM03_S3_015	Pyruvate fermentation to ethanol III	2
WM03_S3_015	Sugar transporters	6
WM03_S3_015	Mucin type O-glycan biosynthesis	55
WM03_S3_015	Phosphate and organophosphate transporters	1
WM03_S3_015	Drug transporters	7
WM03_S3_015	Lipid transporters	1
WM03_S3_015	Unknown transporters	1
WM03_S3_015	Pyruvate fermentation to acetate VIII	1
WM03_S3_017	nan	1631
WM03_S3_017	Pyruvate fermentation to butanoate	8
WM03_S3_017	Pyruvate fermentation to ethanol I	2
WM03_S3_017	Pyruvate fermentation to ethanol II	2
WM03_S3_017	Superpathway of clostridium acetobutylicum acidogenic and solventogenic fermentation	56
WM03_S3_017	Superpathway of clostridium acetobutylicum acidogenic fermentation	53
WM03_S3_017	Superpathway of clostridium acetobutylicum solventogenic fermentation	10
WM03_S3_017	Oxaloacetate to lysine	50
WM03_S3_017	Cysteine and methionine	37
WM03_S3_017	Histidine	73
WM03_S3_017	PEP	31
WM03_S3_017	Pyruvate fermentation to acetone	3
WM03_S3_017	Pyruvate fermentation to lactate	6
WM03_S3_017	Peptidoglycan biosynthesis	70
WM03_S3_017	Murein	3
WM03_S3_017	Pyruvate fermentation to acetate and lactate I	3
WM03_S3_017	Pyruvate fermentation to acetate I	3
WM03_S3_017	Pyruvate fermentation to acetate IV	3
WM03_S3_017	Superpathway of 2,3-butanediol biosynthesis	13
WM03_S3_017	Pyruvate fermentation to acetate and alanine	4
WM03_S3_017	Pyruvate fermentation to acetate and lactate II	5
WM03_S3_017	Pyruvate fermentation to acetate II	5
WM03_S3_017	Pyruvate fermentation to acetate V	5
WM03_S3_017	Pyruvate fermentation to acetate VI	5
WM03_S3_017	Pyruvate fermentation to acetate VIII	3
WM03_S3_017	Pyruvate fermentation to ethanol III	3
WM03_S3_017	Pyruvate fermentation to propionate II (acrylate pathway)	7
WM03_S3_017	Denitrification	3
WM03_S3_017	Sulfite oxidation	2
WM03_S3_017	(R)-acetoin biosynthesis I	7
WM03_S3_017	(s)-acetoin biosynthesis	7
WM03_S3_017	Meso-butanediol biosynthesis II	7
