bin	name	count
WM02_S2_030	Energy metabolism	57
WM02_S2_030	Lipid metabolism	41
WM02_S2_030	Metabolism of cofactors and vitamins	81
WM02_S2_030	Protein families: metabolism	284
WM02_S2_030	Nucleotide metabolism	40
WM02_S2_030	Xenobiotics biodegradation and metabolism	32
WM02_S2_030	Unclassified: metabolism	94
WM02_S2_030	Metabolism of other amino acids	19
WM02_S2_030	Neurodegenerative disease	16
WM02_S2_030	Transport and catabolism	15
WM02_S2_030	Protein families: genetic information processing	298
WM02_S2_030	Folding, sorting and degradation	31
WM02_S2_030	Drug resistance: antineoplastic	2
WM02_S2_030	Translation	18
WM02_S2_030	Metabolism of terpenoids and polyketides	29
WM02_S2_030	Cellular community - prokaryotes	38
WM02_S2_030	Replication and repair	35
WM02_S2_030	Infectious disease: parasitic	6
WM02_S2_030	Cell growth and death	19
WM02_S2_030	Aging	7
WM02_S2_030	Drug resistance: antimicrobial	24
WM02_S2_030	Cancer: specific types	2
WM02_S2_030	Endocrine and metabolic disease	20
WM02_S2_030	Membrane transport	30
WM02_S2_030	Unclassified: signaling and cellular processes	32
WM02_S2_030	Environmental adaptation	4
WM02_S2_030	Cardiovascular disease	3
WM02_S2_030	Poorly characterized	37
WM02_S2_030	Transcription	6
WM02_S2_030	Cell motility	5
WM02_S2_030	Unclassified: genetic information processing	11
WM02_S2_030	Infectious disease: bacterial	7
WM02_S2_030	Immune system	1
WM02_S2_030	Development and regeneration	1
WM02_S2_030	Digestive system	1
WM02_S2_033	Carbohydrate metabolism	102
WM02_S2_033	Biosynthesis of other secondary metabolites	16
WM02_S2_033	Glycan biosynthesis and metabolism	20
WM02_S2_033	Metabolism of other amino acids	15
WM02_S2_033	Cancer: overview	9
WM02_S2_033	Cardiovascular disease	5
WM02_S2_033	Protein families: signaling and cellular processes	167
WM02_S2_033	Energy metabolism	46
WM02_S2_033	Amino acid metabolism	56
WM02_S2_033	Lipid metabolism	14
WM02_S2_033	Metabolism of cofactors and vitamins	35
WM02_S2_033	Protein families: metabolism	94
WM02_S2_033	Metabolism of terpenoids and polyketides	13
WM02_S2_033	Signal transduction	43
WM02_S2_033	Endocrine system	5
WM02_S2_033	Unclassified: metabolism	67
WM02_S2_033	Translation	12
WM02_S2_033	Nucleotide metabolism	13
WM02_S2_033	Cellular community - prokaryotes	35
WM02_S2_033	Endocrine and metabolic disease	3
WM02_S2_033	Transport and catabolism	3
WM02_S2_033	Infectious disease: viral	1
WM02_S2_033	Protein families: genetic information processing	134
WM02_S2_033	Folding, sorting and degradation	8
WM02_S2_033	Drug resistance: antimicrobial	12
WM02_S2_033	Xenobiotics biodegradation and metabolism	32
WM02_S2_033	Nervous system	1
WM02_S2_033	Environmental adaptation	3
WM02_S2_033	Replication and repair	26
WM02_S2_033	Infectious disease: parasitic	1
WM02_S2_033	Cancer: specific types	1
WM02_S2_033	Membrane transport	14
WM02_S2_033	Cell growth and death	7
WM02_S2_033	Poorly characterized	26
WM02_S2_033	Cell motility	8
WM02_S2_033	Immune system	2
WM02_S2_033	Infectious disease: bacterial	4
WM02_S2_033	Transcription	1
WM02_S2_033	Unclassified: signaling and cellular processes	12
WM02_S2_033	Unclassified: genetic information processing	13
WM02_S2_033	Neurodegenerative disease	5
WM02_S2_033	Aging	1
WM02_S2_033	Cellular community - eukaryotes	3
WM02_S2_033	Digestive system	3
WM02_S2_033	Drug resistance: antineoplastic	3
WM02_S2_033	Signaling molecules and interaction	2
WM02_S2_034	Amino acid metabolism	229
WM02_S2_034	Carbohydrate metabolism	236
WM02_S2_034	Glycan biosynthesis and metabolism	57
WM02_S2_034	Energy metabolism	113
WM02_S2_034	Signal transduction	102
WM02_S2_034	Metabolism of other amino acids	51
WM02_S2_034	Transport and catabolism	20
WM02_S2_034	Cancer: overview	32
WM02_S2_034	Cardiovascular disease	36
WM02_S2_034	Protein families: signaling and cellular processes	428
WM02_S2_034	Lipid metabolism	79
WM02_S2_034	Metabolism of cofactors and vitamins	125
WM02_S2_034	Biosynthesis of other secondary metabolites	48
WM02_S2_034	Protein families: metabolism	274
WM02_S2_034	Metabolism of terpenoids and polyketides	38
WM02_S2_034	Xenobiotics biodegradation and metabolism	85
WM02_S2_034	Nucleotide metabolism	60
WM02_S2_034	Unclassified: metabolism	130
WM02_S2_034	Endocrine system	23
WM02_S2_034	Drug resistance: antineoplastic	12
WM02_S2_034	Circulatory system	3
WM02_S2_034	Environmental adaptation	26
WM02_S2_034	Neurodegenerative disease	114
WM02_S2_034	Endocrine and metabolic disease	20
WM02_S2_034	Infectious disease: parasitic	9
WM02_S2_034	Protein families: genetic information processing	367
WM02_S2_034	Folding, sorting and degradation	28
WM02_S2_034	Cell motility	38
WM02_S2_034	Translation	31
WM02_S2_034	Digestive system	7
WM02_S2_034	Cellular community - prokaryotes	88
WM02_S2_034	Cell growth and death	42
WM02_S2_034	Aging	11
WM02_S2_034	Cancer: specific types	13
WM02_S2_034	Infectious disease: viral	39
WM02_S2_034	Drug resistance: antimicrobial	27
WM02_S2_034	Replication and repair	56
WM02_S2_034	Excretory system	1
WM02_S2_034	Nervous system	15
WM02_S2_034	Development and regeneration	2
WM02_S2_034	Substance dependence	4
WM02_S2_034	Unclassified: signaling and cellular processes	46
WM02_S2_034	Membrane transport	53
WM02_S2_034	Infectious disease: bacterial	29
WM02_S2_034	Immune system	3
WM02_S2_034	Poorly characterized	64
WM02_S2_034	Unclassified: genetic information processing	26
WM02_S2_034	Viral protein families	1
WM02_S2_034	Cellular community - eukaryotes	1
WM02_S2_034	Sensory system	1
WM02_S2_036	Amino acid metabolism	200
WM02_S2_036	Carbohydrate metabolism	214
WM02_S2_036	Lipid metabolism	92
WM02_S2_036	Energy metabolism	116
WM02_S2_036	Excretory system	2
WM02_S2_036	Metabolism of other amino acids	34
WM02_S2_036	Cancer: overview	5
WM02_S2_036	Cardiovascular disease	7
WM02_S2_036	Protein families: signaling and cellular processes	192
WM02_S2_036	Metabolism of cofactors and vitamins	99
WM02_S2_036	Biosynthesis of other secondary metabolites	44
WM02_S2_036	Protein families: metabolism	166
WM02_S2_036	Glycan biosynthesis and metabolism	49
WM02_S2_036	Metabolism of terpenoids and polyketides	47
WM02_S2_036	Xenobiotics biodegradation and metabolism	76
WM02_S2_036	Nucleotide metabolism	37
WM02_S2_036	Signal transduction	28
WM02_S2_036	Infectious disease: bacterial	8
WM02_S2_036	Neurodegenerative disease	12
WM02_S2_036	Protein families: genetic information processing	325
WM02_S2_036	Endocrine system	14
WM02_S2_036	Nervous system	9
WM02_S2_036	Substance dependence	3
WM02_S2_036	Unclassified: metabolism	135
WM02_S2_036	Transport and catabolism	18
WM02_S2_036	Poorly characterized	38
WM02_S2_036	Folding, sorting and degradation	30
WM02_S2_036	Drug resistance: antineoplastic	3
WM02_S2_036	Translation	58
WM02_S2_036	Digestive system	2
WM02_S2_036	Endocrine and metabolic disease	5
WM02_S2_036	Environmental adaptation	6
WM02_S2_036	Drug resistance: antimicrobial	8
WM02_S2_036	Cellular community - prokaryotes	45
WM02_S2_036	Replication and repair	67
WM02_S2_036	Infectious disease: parasitic	2
WM02_S2_036	Cell growth and death	15
WM02_S2_036	Aging	4
WM02_S2_036	Cancer: specific types	1
WM02_S2_036	Membrane transport	62
WM02_S2_036	Unclassified: signaling and cellular processes	12
WM02_S2_036	Transcription	4
WM02_S2_036	Cell motility	3
WM02_S2_036	Unclassified: genetic information processing	10
WM02_S2_036	Immune system	1
WM02_S2_036	Development and regeneration	3
WM02_S2_036	Immune disease	1
WM02_S2_040	Carbohydrate metabolism	77
WM02_S2_040	Metabolism of other amino acids	11
WM02_S2_040	Cancer: overview	4
WM02_S2_040	Cardiovascular disease	6
WM02_S2_040	Protein families: signaling and cellular processes	99
WM02_S2_040	Glycan biosynthesis and metabolism	32
WM02_S2_040	Protein families: metabolism	96
WM02_S2_040	Energy metabolism	43
WM02_S2_040	Signal transduction	16
WM02_S2_040	Infectious disease: bacterial	7
WM02_S2_040	Neurodegenerative disease	8
WM02_S2_040	Protein families: genetic information processing	233
WM02_S2_040	Nucleotide metabolism	45
WM02_S2_040	Metabolism of cofactors and vitamins	21
WM02_S2_040	Drug resistance: antineoplastic	4
WM02_S2_040	Unclassified: metabolism	28
WM02_S2_040	Folding, sorting and degradation	16
WM02_S2_040	Amino acid metabolism	16
WM02_S2_040	Translation	57
WM02_S2_040	Metabolism of terpenoids and polyketides	19
WM02_S2_040	Xenobiotics biodegradation and metabolism	6
WM02_S2_040	Endocrine and metabolic disease	4
WM02_S2_040	Endocrine system	1
WM02_S2_040	Infectious disease: viral	1
WM02_S2_040	Biosynthesis of other secondary metabolites	14
WM02_S2_040	Drug resistance: antimicrobial	7
WM02_S2_040	Replication and repair	57
WM02_S2_040	Cell growth and death	9
WM02_S2_040	Aging	7
WM02_S2_040	Cellular community - prokaryotes	13
WM02_S2_040	Environmental adaptation	2
WM02_S2_040	Membrane transport	17
WM02_S2_040	Transcription	4
WM02_S2_040	Cell motility	1
WM02_S2_040	Unclassified: genetic information processing	7
WM02_S2_040	Unclassified: signaling and cellular processes	8
WM02_S2_040	Poorly characterized	14
WM02_S2_040	Transport and catabolism	1
WM02_S2_040	Lipid metabolism	4
WM02_S2_041	Carbohydrate metabolism	269
WM02_S2_041	Biosynthesis of other secondary metabolites	41
WM02_S2_041	Glycan biosynthesis and metabolism	57
WM02_S2_041	Amino acid metabolism	103
WM02_S2_041	Metabolism of terpenoids and polyketides	33
WM02_S2_041	Signal transduction	200
WM02_S2_041	Digestive system	6
WM02_S2_041	Lipid metabolism	77
WM02_S2_041	Unclassified: metabolism	182
WM02_S2_041	Energy metabolism	100
WM02_S2_041	Protein families: signaling and cellular processes	587
WM02_S2_041	Metabolism of cofactors and vitamins	87
WM02_S2_041	Protein families: metabolism	281
WM02_S2_041	Infectious disease: bacterial	30
WM02_S2_041	Neurodegenerative disease	40
WM02_S2_041	Cardiovascular disease	12
WM02_S2_041	Protein families: genetic information processing	419
WM02_S2_041	Metabolism of other amino acids	27
WM02_S2_041	Xenobiotics biodegradation and metabolism	41
WM02_S2_041	Circulatory system	3
WM02_S2_041	Environmental adaptation	15
WM02_S2_041	Endocrine and metabolic disease	25
WM02_S2_041	Endocrine system	14
WM02_S2_041	Transport and catabolism	24
WM02_S2_041	Folding, sorting and degradation	43
WM02_S2_041	Cell motility	64
WM02_S2_041	Translation	24
WM02_S2_041	Nucleotide metabolism	31
WM02_S2_041	Cellular community - prokaryotes	115
WM02_S2_041	Drug resistance: antimicrobial	37
WM02_S2_041	Cancer: overview	14
WM02_S2_041	Infectious disease: viral	8
WM02_S2_041	Cell growth and death	27
WM02_S2_041	Excretory system	2
WM02_S2_041	Nervous system	2
WM02_S2_041	Aging	6
WM02_S2_041	Unclassified: signaling and cellular processes	69
WM02_S2_041	Membrane transport	57
WM02_S2_041	Cancer: specific types	7
WM02_S2_041	Drug resistance: antineoplastic	4
WM02_S2_041	Replication and repair	58
WM02_S2_041	Transcription	3
WM02_S2_041	Unclassified: genetic information processing	37
WM02_S2_041	Immune system	7
WM02_S2_041	Poorly characterized	71
WM02_S2_041	Cellular community - eukaryotes	6
WM02_S2_041	Development and regeneration	4
WM02_S2_041	Infectious disease: parasitic	1
WM02_S2_041	Sensory system	1
WM02_S2_041	Immune disease	1
WM02_S2_041	Signaling molecules and interaction	1
WM02_S2_043	Metabolism of terpenoids and polyketides	12
WM02_S2_043	Signal transduction	31
WM02_S2_043	Digestive system	2
WM02_S2_043	Carbohydrate metabolism	69
WM02_S2_043	Energy metabolism	44
WM02_S2_043	Amino acid metabolism	50
WM02_S2_043	Lipid metabolism	22
WM02_S2_043	Metabolism of cofactors and vitamins	31
WM02_S2_043	Biosynthesis of other secondary metabolites	10
WM02_S2_043	Protein families: metabolism	107
WM02_S2_043	Glycan biosynthesis and metabolism	22
WM02_S2_043	Environmental adaptation	16
WM02_S2_043	Neurodegenerative disease	76
WM02_S2_043	Cardiovascular disease	15
WM02_S2_043	Endocrine and metabolic disease	15
WM02_S2_043	Metabolism of other amino acids	10
WM02_S2_043	Unclassified: metabolism	26
WM02_S2_043	Protein families: signaling and cellular processes	186
WM02_S2_043	Circulatory system	3
WM02_S2_043	Protein families: genetic information processing	255
WM02_S2_043	Nucleotide metabolism	16
WM02_S2_043	Folding, sorting and degradation	20
WM02_S2_043	Translation	42
WM02_S2_043	Xenobiotics biodegradation and metabolism	5
WM02_S2_043	Cellular community - prokaryotes	35
WM02_S2_043	Transport and catabolism	2
WM02_S2_043	Replication and repair	48
WM02_S2_043	Cell growth and death	13
WM02_S2_043	Aging	5
WM02_S2_043	Drug resistance: antimicrobial	13
WM02_S2_043	Membrane transport	19
WM02_S2_043	Cell motility	3
WM02_S2_043	Unclassified: signaling and cellular processes	17
WM02_S2_043	Transcription	3
WM02_S2_043	Poorly characterized	34
WM02_S2_043	Unclassified: genetic information processing	8
WM02_S2_043	Infectious disease: bacterial	9
WM02_S2_043	Immune system	1
WM02_S2_043	Cancer: overview	1
WM02_S2_043	Nervous system	5
WM02_S2_044	Carbohydrate metabolism	185
WM02_S2_044	Biosynthesis of other secondary metabolites	33
WM02_S2_044	Glycan biosynthesis and metabolism	85
WM02_S2_044	Amino acid metabolism	131
WM02_S2_044	Energy metabolism	110
WM02_S2_044	Metabolism of other amino acids	25
WM02_S2_044	Transport and catabolism	2
WM02_S2_044	Cancer: overview	7
WM02_S2_044	Cardiovascular disease	11
WM02_S2_044	Protein families: signaling and cellular processes	434
WM02_S2_044	Metabolism of cofactors and vitamins	88
WM02_S2_044	Lipid metabolism	28
WM02_S2_044	Protein families: metabolism	238
WM02_S2_044	Metabolism of terpenoids and polyketides	26
WM02_S2_044	Nucleotide metabolism	39
WM02_S2_044	Xenobiotics biodegradation and metabolism	25
WM02_S2_044	Signal transduction	123
WM02_S2_044	Infectious disease: bacterial	26
WM02_S2_044	Neurodegenerative disease	30
WM02_S2_044	Protein families: genetic information processing	310
WM02_S2_044	Unclassified: metabolism	95
WM02_S2_044	Circulatory system	1
WM02_S2_044	Environmental adaptation	9
WM02_S2_044	Endocrine and metabolic disease	17
WM02_S2_044	Endocrine system	9
WM02_S2_044	Infectious disease: parasitic	1
WM02_S2_044	Translation	33
WM02_S2_044	Cellular community - prokaryotes	87
WM02_S2_044	Infectious disease: viral	2
WM02_S2_044	Replication and repair	49
WM02_S2_044	Poorly characterized	38
WM02_S2_044	Drug resistance: antimicrobial	32
WM02_S2_044	Cell growth and death	25
WM02_S2_044	Folding, sorting and degradation	28
WM02_S2_044	Aging	5
WM02_S2_044	Nervous system	3
WM02_S2_044	Membrane transport	67
WM02_S2_044	Unclassified: signaling and cellular processes	46
WM02_S2_044	Cell motility	32
WM02_S2_044	Immune system	2
WM02_S2_044	Transcription	3
WM02_S2_044	Unclassified: genetic information processing	25
WM02_S2_044	Signaling molecules and interaction	1
WM02_S2_044	Substance dependence	1
WM02_S2_044	Digestive system	1
WM02_S2_044	Drug resistance: antineoplastic	1
WM02_S2_047	Amino acid metabolism	224
WM02_S2_047	Carbohydrate metabolism	227
WM02_S2_047	Biosynthesis of other secondary metabolites	25
WM02_S2_047	Glycan biosynthesis and metabolism	70
WM02_S2_047	Energy metabolism	90
WM02_S2_047	Metabolism of other amino acids	48
WM02_S2_047	Transport and catabolism	15
WM02_S2_047	Cancer: overview	21
WM02_S2_047	Lipid metabolism	75
WM02_S2_047	Protein families: signaling and cellular processes	477
WM02_S2_047	Metabolism of cofactors and vitamins	99
WM02_S2_047	Protein families: metabolism	248
WM02_S2_047	Xenobiotics biodegradation and metabolism	99
WM02_S2_047	Nucleotide metabolism	53
WM02_S2_047	Environmental adaptation	17
WM02_S2_047	Neurodegenerative disease	53
WM02_S2_047	Cardiovascular disease	14
WM02_S2_047	Endocrine and metabolic disease	16
WM02_S2_047	Endocrine system	9
WM02_S2_047	Nervous system	14
WM02_S2_047	Substance dependence	7
WM02_S2_047	Drug resistance: antineoplastic	9
WM02_S2_047	Unclassified: metabolism	130
WM02_S2_047	Signal transduction	125
WM02_S2_047	Protein families: genetic information processing	302
WM02_S2_047	Folding, sorting and degradation	24
WM02_S2_047	Cell motility	43
WM02_S2_047	Metabolism of terpenoids and polyketides	42
WM02_S2_047	Translation	36
WM02_S2_047	Digestive system	3
WM02_S2_047	Cellular community - prokaryotes	140
WM02_S2_047	Aging	13
WM02_S2_047	Cancer: specific types	5
WM02_S2_047	Infectious disease: viral	4
WM02_S2_047	Replication and repair	60
WM02_S2_047	Drug resistance: antimicrobial	21
WM02_S2_047	Cell growth and death	37
WM02_S2_047	Infectious disease: parasitic	2
WM02_S2_047	Membrane transport	128
WM02_S2_047	Unclassified: signaling and cellular processes	25
WM02_S2_047	Infectious disease: bacterial	23
WM02_S2_047	Immune system	25
WM02_S2_047	Poorly characterized	52
WM02_S2_047	Unclassified: genetic information processing	24
WM02_S2_047	Transcription	1
WM02_S2_049	Amino acid metabolism	196
WM02_S2_049	Carbohydrate metabolism	192
WM02_S2_049	Lipid metabolism	87
WM02_S2_049	Signal transduction	42
WM02_S2_049	Metabolism of cofactors and vitamins	106
WM02_S2_049	Biosynthesis of other secondary metabolites	37
WM02_S2_049	Protein families: metabolism	223
WM02_S2_049	Glycan biosynthesis and metabolism	52
WM02_S2_049	Nucleotide metabolism	39
WM02_S2_049	Xenobiotics biodegradation and metabolism	74
WM02_S2_049	Protein families: signaling and cellular processes	273
WM02_S2_049	Unclassified: metabolism	153
WM02_S2_049	Metabolism of terpenoids and polyketides	65
WM02_S2_049	Energy metabolism	95
WM02_S2_049	Infectious disease: bacterial	11
WM02_S2_049	Neurodegenerative disease	9
WM02_S2_049	Cardiovascular disease	6
WM02_S2_049	Protein families: genetic information processing	273
WM02_S2_049	Metabolism of other amino acids	35
WM02_S2_049	Endocrine system	29
WM02_S2_049	Nervous system	14
WM02_S2_049	Substance dependence	7
WM02_S2_049	Folding, sorting and degradation	24
WM02_S2_049	Digestive system	9
WM02_S2_049	Cellular community - prokaryotes	43
WM02_S2_049	Cell growth and death	16
WM02_S2_049	Endocrine and metabolic disease	6
WM02_S2_049	Translation	40
WM02_S2_049	Membrane transport	69
WM02_S2_049	Environmental adaptation	7
WM02_S2_049	Transport and catabolism	9
WM02_S2_049	Replication and repair	60
WM02_S2_049	Infectious disease: parasitic	6
WM02_S2_049	Aging	9
WM02_S2_049	Drug resistance: antimicrobial	14
WM02_S2_049	Immune system	5
WM02_S2_049	Immune disease	1
WM02_S2_049	Excretory system	1
WM02_S2_049	Cancer: overview	8
WM02_S2_049	Unclassified: signaling and cellular processes	23
WM02_S2_049	Poorly characterized	56
WM02_S2_049	Transcription	2
WM02_S2_049	Cell motility	2
WM02_S2_049	Unclassified: genetic information processing	14
WM02_S2_049	Cellular community - eukaryotes	2
WM02_S2_049	Circulatory system	2
WM02_S2_049	Sensory system	1
WM02_S2_049	Infectious disease: viral	2
WM02_S2_049	Drug resistance: antineoplastic	3
WM02_S2_050	Amino acid metabolism	141
WM02_S2_050	Carbohydrate metabolism	177
WM02_S2_050	Biosynthesis of other secondary metabolites	30
WM02_S2_050	Glycan biosynthesis and metabolism	60
WM02_S2_050	Signal transduction	61
WM02_S2_050	Endocrine system	9
WM02_S2_050	Cancer: overview	9
WM02_S2_050	Protein families: signaling and cellular processes	273
WM02_S2_050	Metabolism of cofactors and vitamins	74
WM02_S2_050	Lipid metabolism	28
WM02_S2_050	Energy metabolism	59
WM02_S2_050	Protein families: metabolism	174
WM02_S2_050	Xenobiotics biodegradation and metabolism	12
WM02_S2_050	Nucleotide metabolism	38
WM02_S2_050	Metabolism of terpenoids and polyketides	19
WM02_S2_050	Infectious disease: bacterial	15
WM02_S2_050	Metabolism of other amino acids	24
WM02_S2_050	Transport and catabolism	7
WM02_S2_050	Aging	6
WM02_S2_050	Protein families: genetic information processing	278
WM02_S2_050	Folding, sorting and degradation	28
WM02_S2_050	Drug resistance: antineoplastic	3
WM02_S2_050	Digestive system	8
WM02_S2_050	Unclassified: metabolism	57
WM02_S2_050	Cellular community - prokaryotes	48
WM02_S2_050	Cardiovascular disease	8
WM02_S2_050	Endocrine and metabolic disease	11
WM02_S2_050	Infectious disease: viral	1
WM02_S2_050	Drug resistance: antimicrobial	14
WM02_S2_050	Replication and repair	39
WM02_S2_050	Cell growth and death	12
WM02_S2_050	Immune system	5
WM02_S2_050	Immune disease	1
WM02_S2_050	Excretory system	2
WM02_S2_050	Cancer: specific types	2
WM02_S2_050	Translation	31
WM02_S2_050	Membrane transport	45
WM02_S2_050	Unclassified: signaling and cellular processes	18
WM02_S2_050	Environmental adaptation	8
WM02_S2_050	Cell motility	33
WM02_S2_050	Transcription	4
WM02_S2_050	Unclassified: genetic information processing	13
WM02_S2_050	Neurodegenerative disease	2
WM02_S2_050	Poorly characterized	41
WM02_S2_050	Circulatory system	2
WM02_S2_050	Sensory system	1
WM02_S2_050	Development and regeneration	1
WM02_S2_052	Carbohydrate metabolism	233
WM02_S2_052	Biosynthesis of other secondary metabolites	41
WM02_S2_052	Amino acid metabolism	180
WM02_S2_052	Signal transduction	59
WM02_S2_052	Metabolism of other amino acids	36
WM02_S2_052	Lipid metabolism	31
WM02_S2_052	Energy metabolism	89
WM02_S2_052	Protein families: signaling and cellular processes	417
WM02_S2_052	Metabolism of cofactors and vitamins	66
WM02_S2_052	Protein families: metabolism	198
WM02_S2_052	Xenobiotics biodegradation and metabolism	39
WM02_S2_052	Glycan biosynthesis and metabolism	41
WM02_S2_052	Nucleotide metabolism	35
WM02_S2_052	Metabolism of terpenoids and polyketides	19
WM02_S2_052	Endocrine system	6
WM02_S2_052	Cancer: overview	13
WM02_S2_052	Cardiovascular disease	3
WM02_S2_052	Protein families: genetic information processing	245
WM02_S2_052	Unclassified: metabolism	102
WM02_S2_052	Transport and catabolism	8
WM02_S2_052	Drug resistance: antineoplastic	5
WM02_S2_052	Translation	28
WM02_S2_052	Digestive system	8
WM02_S2_052	Endocrine and metabolic disease	8
WM02_S2_052	Environmental adaptation	3
WM02_S2_052	Infectious disease: viral	2
WM02_S2_052	Folding, sorting and degradation	14
WM02_S2_052	Drug resistance: antimicrobial	22
WM02_S2_052	Replication and repair	48
WM02_S2_052	Cell growth and death	5
WM02_S2_052	Excretory system	1
WM02_S2_052	Nervous system	7
WM02_S2_052	Immune system	3
WM02_S2_052	Infectious disease: parasitic	1
WM02_S2_052	Development and regeneration	3
WM02_S2_052	Substance dependence	7
WM02_S2_052	Cancer: specific types	1
WM02_S2_052	Cellular community - prokaryotes	129
WM02_S2_052	Membrane transport	65
WM02_S2_052	Infectious disease: bacterial	3
WM02_S2_052	Unclassified: signaling and cellular processes	13
WM02_S2_052	Transcription	3
WM02_S2_052	Cell motility	5
WM02_S2_052	Unclassified: genetic information processing	15
WM02_S2_052	Aging	2
WM02_S2_052	Poorly characterized	48
WM02_S2_052	Signaling molecules and interaction	1
WM02_S2_052	Neurodegenerative disease	3
WM03_S3_001	Amino acid metabolism	304
WM03_S3_001	Carbohydrate metabolism	449
WM03_S3_001	Biosynthesis of other secondary metabolites	97
WM03_S3_001	Glycan biosynthesis and metabolism	176
WM03_S3_001	Energy metabolism	131
WM03_S3_001	Signal transduction	261
WM03_S3_001	Metabolism of other amino acids	64
WM03_S3_001	Cancer: overview	17
WM03_S3_001	Cardiovascular disease	13
WM03_S3_001	Protein families: signaling and cellular processes	892
WM03_S3_001	Lipid metabolism	110
WM03_S3_001	Metabolism of cofactors and vitamins	145
WM03_S3_001	Protein families: metabolism	513
WM03_S3_001	Metabolism of terpenoids and polyketides	84
WM03_S3_001	Xenobiotics biodegradation and metabolism	66
WM03_S3_001	Nucleotide metabolism	72
WM03_S3_001	Unclassified: metabolism	259
WM03_S3_001	Infectious disease: bacterial	38
WM03_S3_001	Neurodegenerative disease	23
WM03_S3_001	Protein families: genetic information processing	536
WM03_S3_001	Endocrine system	15
WM03_S3_001	Poorly characterized	109
WM03_S3_001	Cell growth and death	27
WM03_S3_001	Excretory system	1
WM03_S3_001	Transport and catabolism	52
WM03_S3_001	Nervous system	14
WM03_S3_001	Substance dependence	9
WM03_S3_001	Drug resistance: antineoplastic	4
WM03_S3_001	Folding, sorting and degradation	33
WM03_S3_001	Cell motility	12
WM03_S3_001	Translation	40
WM03_S3_001	Digestive system	10
WM03_S3_001	Cellular community - prokaryotes	130
WM03_S3_001	Drug resistance: antimicrobial	93
WM03_S3_001	Endocrine and metabolic disease	13
WM03_S3_001	Environmental adaptation	27
WM03_S3_001	Infectious disease: viral	5
WM03_S3_001	Replication and repair	74
WM03_S3_001	Immune system	9
WM03_S3_001	Aging	13
WM03_S3_001	Development and regeneration	6
WM03_S3_001	Cancer: specific types	2
WM03_S3_001	Unclassified: signaling and cellular processes	74
WM03_S3_001	Membrane transport	140
WM03_S3_001	Transcription	3
WM03_S3_001	Unclassified: genetic information processing	36
WM03_S3_001	Signaling molecules and interaction	3
WM03_S3_001	Immune disease	1
WM03_S3_001	Cellular community - eukaryotes	4
WM03_S3_001	Circulatory system	1
WM03_S3_001	Infectious disease: parasitic	1
WM03_S3_002	Carbohydrate metabolism	315
WM03_S3_002	Biosynthesis of other secondary metabolites	57
WM03_S3_002	Glycan biosynthesis and metabolism	115
WM03_S3_002	Amino acid metabolism	210
WM03_S3_002	Energy metabolism	115
WM03_S3_002	Signal transduction	90
WM03_S3_002	Metabolism of other amino acids	41
WM03_S3_002	Transport and catabolism	32
WM03_S3_002	Cancer: overview	13
WM03_S3_002	Lipid metabolism	75
WM03_S3_002	Metabolism of cofactors and vitamins	126
WM03_S3_002	Protein families: signaling and cellular processes	378
WM03_S3_002	Protein families: metabolism	273
WM03_S3_002	Metabolism of terpenoids and polyketides	50
WM03_S3_002	Xenobiotics biodegradation and metabolism	37
WM03_S3_002	Nucleotide metabolism	67
WM03_S3_002	Unclassified: metabolism	166
WM03_S3_002	Infectious disease: bacterial	34
WM03_S3_002	Neurodegenerative disease	18
WM03_S3_002	Cardiovascular disease	15
WM03_S3_002	Protein families: genetic information processing	431
WM03_S3_002	Endocrine system	15
WM03_S3_002	Poorly characterized	69
WM03_S3_002	Nervous system	9
WM03_S3_002	Substance dependence	3
WM03_S3_002	Drug resistance: antineoplastic	4
WM03_S3_002	Folding, sorting and degradation	34
WM03_S3_002	Translation	54
WM03_S3_002	Cellular community - prokaryotes	45
WM03_S3_002	Cell growth and death	24
WM03_S3_002	Drug resistance: antimicrobial	48
WM03_S3_002	Endocrine and metabolic disease	9
WM03_S3_002	Environmental adaptation	16
WM03_S3_002	Infectious disease: viral	1
WM03_S3_002	Replication and repair	70
WM03_S3_002	Digestive system	2
WM03_S3_002	Aging	14
WM03_S3_002	Immune disease	3
WM03_S3_002	Cancer: specific types	2
WM03_S3_002	Unclassified: signaling and cellular processes	45
WM03_S3_002	Membrane transport	46
WM03_S3_002	Cell motility	5
WM03_S3_002	Transcription	4
WM03_S3_002	Unclassified: genetic information processing	21
WM03_S3_002	Immune system	6
WM03_S3_002	Development and regeneration	1
WM03_S3_003	Amino acid metabolism	147
WM03_S3_003	Carbohydrate metabolism	122
WM03_S3_003	Lipid metabolism	41
WM03_S3_003	Energy metabolism	103
WM03_S3_003	Protein families: signaling and cellular processes	514
WM03_S3_003	Metabolism of cofactors and vitamins	73
WM03_S3_003	Biosynthesis of other secondary metabolites	30
WM03_S3_003	Protein families: metabolism	217
WM03_S3_003	Glycan biosynthesis and metabolism	48
WM03_S3_003	Metabolism of terpenoids and polyketides	25
WM03_S3_003	Xenobiotics biodegradation and metabolism	51
WM03_S3_003	Signal transduction	154
WM03_S3_003	Infectious disease: bacterial	11
WM03_S3_003	Neurodegenerative disease	30
WM03_S3_003	Cardiovascular disease	11
WM03_S3_003	Protein families: genetic information processing	334
