Genome	WM01_S1_R1_001_val_1.fq.gz Relative Abundance (%)	WM01_S1_R1_001_val_1.fq.gz Mean	WM01_S1_R2_001_val_2.fq.gz Relative Abundance (%)	WM01_S1_R2_001_val_2.fq.gz Mean	WM02_S2_R1_001_val_1.fq.gz Relative Abundance (%)	WM02_S2_R1_001_val_1.fq.gz Mean	WM02_S2_R2_001_val_2.fq.gz Relative Abundance (%)	WM02_S2_R2_001_val_2.fq.gz Mean	WM03_S3_R1_001_val_1.fq.gz Relative Abundance (%)	WM03_S3_R1_001_val_1.fq.gz Mean	WM03_S3_R2_001_val_2.fq.gz Relative Abundance (%)	WM03_S3_R2_001_val_2.fq.gz Mean	WM04_S4_R1_001_val_1.fq.gz Relative Abundance (%)	WM04_S4_R1_001_val_1.fq.gz Mean	WM04_S4_R2_001_val_2.fq.gz Relative Abundance (%)	WM04_S4_R2_001_val_2.fq.gz Mean	WM05_S5_R1_001_val_1.fq.gz Relative Abundance (%)	WM05_S5_R1_001_val_1.fq.gz Mean	WM05_S5_R2_001_val_2.fq.gz Relative Abundance (%)	WM05_S5_R2_001_val_2.fq.gz Mean	WM11_S6_R1_001_val_1.fq.gz Relative Abundance (%)	WM11_S6_R1_001_val_1.fq.gz Mean	WM11_S6_R2_001_val_2.fq.gz Relative Abundance (%)	WM11_S6_R2_001_val_2.fq.gz Mean	WM12_S7_R1_001_val_1.fq.gz Relative Abundance (%)	WM12_S7_R1_001_val_1.fq.gz Mean	WM12_S7_R2_001_val_2.fq.gz Relative Abundance (%)	WM12_S7_R2_001_val_2.fq.gz Mean	WM13_S8_R1_001_val_1.fq.gz Relative Abundance (%)	WM13_S8_R1_001_val_1.fq.gz Mean	WM13_S8_R2_001_val_2.fq.gz Relative Abundance (%)	WM13_S8_R2_001_val_2.fq.gz Mean	WM14_S9_R1_001_val_1.fq.gz Relative Abundance (%)	WM14_S9_R1_001_val_1.fq.gz Mean	WM14_S9_R2_001_val_2.fq.gz Relative Abundance (%)	WM14_S9_R2_001_val_2.fq.gz Mean	WM15_S10_R1_001_val_1.fq.gz Relative Abundance (%)	WM15_S10_R1_001_val_1.fq.gz Mean	WM15_S10_R2_001_val_2.fq.gz Relative Abundance (%)	WM15_S10_R2_001_val_2.fq.gz Mean	WM16_S11_R1_001_val_1.fq.gz Relative Abundance (%)	WM16_S11_R1_001_val_1.fq.gz Mean	WM16_S11_R2_001_val_2.fq.gz Relative Abundance (%)	WM16_S11_R2_001_val_2.fq.gz Mean	WM17_S12_R1_001_val_1.fq.gz Relative Abundance (%)	WM17_S12_R1_001_val_1.fq.gz Mean	WM17_S12_R2_001_val_2.fq.gz Relative Abundance (%)	WM17_S12_R2_001_val_2.fq.gz Mean	WM18_S13_R1_001_val_1.fq.gz Relative Abundance (%)	WM18_S13_R1_001_val_1.fq.gz Mean	WM18_S13_R2_001_val_2.fq.gz Relative Abundance (%)	WM18_S13_R2_001_val_2.fq.gz Mean	WM19_S14_R1_001_val_1.fq.gz Relative Abundance (%)	WM19_S14_R1_001_val_1.fq.gz Mean	WM19_S14_R2_001_val_2.fq.gz Relative Abundance (%)	WM19_S14_R2_001_val_2.fq.gz Mean	WM20_S15_R1_001_val_1.fq.gz Relative Abundance (%)	WM20_S15_R1_001_val_1.fq.gz Mean	WM20_S15_R2_001_val_2.fq.gz Relative Abundance (%)	WM20_S15_R2_001_val_2.fq.gz Mean	WM21_S16_R1_001_val_1.fq.gz Relative Abundance (%)	WM21_S16_R1_001_val_1.fq.gz Mean	WM21_S16_R2_001_val_2.fq.gz Relative Abundance (%)	WM21_S16_R2_001_val_2.fq.gz Mean	WM22_S17_R1_001_val_1.fq.gz Relative Abundance (%)	WM22_S17_R1_001_val_1.fq.gz Mean	WM22_S17_R2_001_val_2.fq.gz Relative Abundance (%)	WM22_S17_R2_001_val_2.fq.gz Mean	WM23_S18_R1_001_val_1.fq.gz Relative Abundance (%)	WM23_S18_R1_001_val_1.fq.gz Mean	WM23_S18_R2_001_val_2.fq.gz Relative Abundance (%)	WM23_S18_R2_001_val_2.fq.gz Mean	WM24_S19_R1_001_val_1.fq.gz Relative Abundance (%)	WM24_S19_R1_001_val_1.fq.gz Mean	WM24_S19_R2_001_val_2.fq.gz Relative Abundance (%)	WM24_S19_R2_001_val_2.fq.gz Mean
unmapped	43.89795	NA	47.424347	NA	51.2239	NA	55.476654	NA	49.655132	NA	54.401173	NA	47.268772	NA	52.04466	NA	31.593376	NA	35.59139	NA	41.758163	NA	44.205624	NA	33.612465	NA	36.417915	NA	32.619904	NA	35.33358	NA	37.171684	NA	40.44148	NA	29.65715	NA	33.363075	NA	23.756647	NA	30.18368	NA	52.946323	NA	56.646515	NA	33.343834	NA	36.325855	NA	25.728088	NA	29.262484	NA	23.487795	NA	27.97069	NA	46.589874	NA	51.547325	NA	66.52024	NA	68.71473	NA	53.321606	NA	56.6466	NA	52.15794	NA	56.790306	NA
WM12_S7_MAGScoT_cleanbin_000011	0.032440186	1.3789673	0.031761434	1.3425151	0.023721997	1.6478221	0.023614585	1.6223708	0.024721177	1.2686986	0.022552337	1.1500466	0.11123711	5.9798493	0.105327055	5.6381626	0.114942096	6.3480043	0.10768167	5.9517994	0.11997137	5.8940864	0.11486269	5.6566052	0.16886187	11.597169	0.16035588	11.009601	0.08273937	4.2562017	0.0792367	4.070709	0.1893592	9.38962	0.18160668	9.017971	0.14051403	7.357691	0.1323671	6.9500027	0.16530819	11.408415	0.15353724	10.6619425	0.07271468	4.705994	0.06605367	4.285748	0.4235196	23.58847	0.40613124	22.662256	0.27462125	17.328995	0.2570648	16.268377	0.40544188	27.90041	0.3838867	26.461481	0.3345844	18.126448	0.30679223	16.81097	0.075121745	3.8631175	0.071041584	3.657678	0.12855871	5.7303133	0.121179014	5.4066396	0.16035524	6.2949343	0.1483253	5.8447485
WM04_S4_MAGScoT_cleanbin_000050	0	0	0	0	0	0	0	0	0	0	0	0	0.31320462	16.837156	0.3119311	16.697687	0.009736651	0.5377342	0.009738921	0.5382913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WM19_S14_MAGScoT_cleanbin_000012	0	0	0	0	0	0	0	0	0.8712281	44.7117	0.8694394	44.336685	0	0	0	0	0	0	0	0	0.027409576	1.346608	0.02808409	1.383048	0.029507509	2.0265296	0.02972634	2.04093	0	0	0	0	0.011397761	0.5651727	0.012464911	0.61896515	0.031590026	1.6541384	0.032309547	1.6964293	0.02091653	1.4435126	0.02130409	1.4794	0.04009303	2.5947661	0.04028069	2.6135242	0.01754244	0.97704875	0.018026698	1.0058959	0.2362729	14.909158	0.23485729	14.862974	0.33405498	22.987932	0.33187643	22.87639	0.31355438	16.987125	0.3068191	16.812445	0.1493533	7.6804566	0.14882228	7.6623287	0.312293	13.919995	0.31200466	13.9207	0.5330141	20.924097	0.52864814	20.831345
WM21_S16_MAGScoT_cleanbin_000035	0	0	0.013023848	0.5505014	0.0039718477	0.2759	0.012761493	0.876741	0	0	0.0083660865	0.42662492	0.055919394	3.0060973	0.0664034	3.5545774	0.34736413	19.184174	0.34668446	19.162	1.1324188	55.634724	1.120363	55.174156	1.9111778	131.2567	1.8736907	128.64253	0.98069894	50.448204	0.96600103	49.627377	1.9740022	97.883446	1.9480588	96.73399	2.5938115	135.81892	2.5346878	133.08508	2.8741126	198.35115	2.7733548	192.58748	0.5779873	37.406548	0.5663341	36.745346	2.2263641	124.00021	2.1893654	122.16731	3.7928908	239.33684	3.7006757	234.19775	2.5449896	175.133	2.4957538	172.03342	0.7935397	42.990818	0.77470964	42.450947	0.29817975	15.333819	0.29498023	15.18748	0.36843225	16.42232	0.3686449	16.447815	0.29740122	11.674836	0.29995593	11.819744
WM03_S3_MAGScoT_cleanbin_000027	1.5003476	63.77677	1.3666744	57.76758	1.9469095	135.23991	1.8063234	124.098145	2.7727005	142.29587	2.5049376	127.738205	1.4063165	75.60032	1.2699405	67.97998	0.86542314	47.795452	0.7679606	42.44685	0.2656127	13.0493145	0.24896976	12.260933	0.18885596	12.970331	0.17418827	11.959295	0.18391241	9.460652	0.16871849	8.66775	0.1641665	8.140407	0.15346202	7.620403	0.19962539	10.45292	0.18149363	9.529415	0.2253974	15.55535	0.20037492	13.914448	0.006090521	0.3941702	0.007908964	0.51315576	0	0	0	0	0	0	0	0	0	0	0.0043207267	0.29782963	0.0057205786	0.30991814	0.008201836	0.44942734	0.010066601	0.5176725	0.0111696245	0.57508415	0.007529912	0.33563462	0.009604055	0.42850378	0	0	0.008757834	0.34510186
WM17_S12_MAGScoT_cleanbin_000035	0.029783871	1.2660526	0.030412884	1.2855138	0.020298885	1.4100395	0.020961454	1.4400953	0	0	0	0	0.012027572	0.64657444	0.012681473	0.6788399	0.022615138	1.2489853	0.022763956	1.2582132	0.033176977	1.6299553	0.03351787	1.6506438	0.04164146	2.8598702	0.04171965	2.8643582	0.041010965	2.109648	0.04104135	2.1084602	0.03137547	1.5557933	0.031706594	1.5744418	0.007935061	0.4155011	0.008245577	0.43293828	0.005464037	0.3770896	0.006010759	0.41739953	0.23123512	14.96522	0.2262867	14.682115	0.06779329	3.7758346	0.06746844	3.764762	0.0575445	3.6311405	0.05731441	3.62715	0.038353004	2.639255	0.038521722	2.6553195	0.2761751	14.962068	0.268678	14.722467	0.61989033	31.877708	0.61640376	31.736433	0.3850049	17.16102	0.38315922	17.0954	0.24357654	9.561884	0.24016605	9.463727
WM14_S9_MAGScoT_cleanbin_000009	0	0	0	0	0.05497245	3.8186004	0.054281548	3.7292545	0	0	0	0	0.12972671	6.9738073	0.12577392	6.732684	0.01493026	0.8245662	0.0146985985	0.81242335	0.048393253	2.3775172	0.04850224	2.3885741	0.021044696	1.4453168	0.020927023	1.4367927	0.07385123	3.7989862	0.0725797	3.7287123	0.45321572	22.473286	0.4438878	22.041962	0.5927518	31.03807	0.57338744	30.106	0.12077159	8.33481	0.11173852	7.759353	0.5420395	35.08006	0.5004089	32.467934	0.05158559	2.8731258	0.051554363	2.8767507	0.023177363	1.4625248	0.022477085	1.4224651	0.039675195	2.7302413	0.038860794	2.6786919	0.096907444	5.250059	0.09157547	5.017965	0.13032907	6.7021403	0.12621304	6.49826	0.09764699	4.352469	0.09511186	4.2436023	0.20632376	8.099483	0.19408327	7.647839
WM20_S15_MAGScoT_cleanbin_000040	0.17529686	7.451518	0.17483605	7.3900967	0.2987058	20.749268	0.29401287	20.199293	0.09583968	4.9185224	0.094930686	4.8409486	0.13389304	7.1977797	0.13385436	7.165231	0.14052853	7.761088	0.13575643	7.5035524	0.13621944	6.6923404	0.13495338	6.6460056	0.1506081	10.34353	0.14843743	10.191312	0.10711434	5.510076	0.10467509	5.3775826	0.16448802	8.15635	0.16367573	8.127582	0.2719278	14.238868	0.26439813	13.8823595	0.34611684	23.886564	0.33361638	23.16701	0.94303477	61.031918	0.8881961	57.62865	1.2063389	67.1886	1.1758293	65.611664	1.2414129	78.33493	1.1924988	75.46744	1.3037095	89.71453	1.2653127	87.218575	0.8957043	48.525684	0.85041493	46.59929	0.765396	39.360302	0.7325619	37.717	0.9660632	43.06083	0.92944455	41.468994	0.8552298	33.573055	0.8109393	31.955008
WM22_S17_MAGScoT_cleanbin_000001	0.033721197	1.4334204	0.03522401	1.4888737	0.011384278	0.7907962	0.013476782	0.92588276	0	0	0	0	0.37821802	20.332127	0.3781915	20.24461	0.23873146	13.184624	0.2376224	13.133905	0.21665864	10.644246	0.21675335	10.674382	0.1864062	12.802086	0.1865196	12.805931	0.7561356	38.896423	0.7522974	38.648556	0.47752047	23.678467	0.47741604	23.706861	0.73016137	38.233208	0.7230509	37.964157	0.411405	28.392294	0.40588233	28.185307	0.2730519	17.671543	0.2700351	17.520634	0.28762305	16.019535	0.28442413	15.87096	0.07541133	4.758563	0.07576032	4.7945013	0.18833314	12.960111	0.18806599	12.963472	0.18246996	9.885495	0.18044971	9.887913	0.11506248	5.9170604	0.11471367	5.906198	0.20563039	9.1656685	0.20583671	9.183809	0.19626589	7.704649	0.19600026	7.7233768
WM20_S15_MAGScoT_cleanbin_000037	0.029354865	1.2478164	0.029392544	1.2423853	0.13622884	9.462986	0.13191716	9.062982	0.41655037	21.377497	0.39176336	19.977802	0.08308746	4.4665895	0.08029657	4.2982793	0.031699385	1.7506888	0.030419987	1.6813787	0.06629786	3.257155	0.0637825	3.1410758	0.015308428	1.0513588	0.015371507	1.055366	0.055971008	2.8792086	0.05391791	2.769981	0.05435972	2.6954968	0.053215925	2.6425223	0.08999965	4.712623	0.08468515	4.446437	0.0876845	6.0513706	0.08158739	5.665597	0.68057895	44.04614	0.62010896	40.23441	0.47735354	26.58682	0.45584553	25.436333	0.3203129	20.2122	0.29831433	18.87886	1.0260328	70.606255	0.96708405	66.66154	0.471322	25.534346	0.42857754	23.48431	0.5421424	27.87954	0.50488013	25.99448	0.8205163	36.57329	0.768851	34.303795	0.8210117	32.229782	0.7528103	29.66444
WM15_S10_MAGScoT_cleanbin_000024	0.042288892	1.797616	0.04295167	1.8155122	0.02252352	1.5645714	0.023099763	1.5870016	0.08180212	4.1981106	0.08235355	4.199583	0.023163304	1.2452055	0.0241839	1.2945653	0.039354347	2.1734557	0.039450977	2.180541	0.06138112	3.0155997	0.06117557	3.0126934	0.03650453	2.507074	0.037542596	2.577573	0.111848354	5.753599	0.110723704	5.688324	0.14939582	7.4079843	0.14895713	7.396706	0.051824786	2.7136846	0.051815256	2.7205868	0.10690275	7.37768	0.10592049	7.355338	0.21947029	14.203816	0.21533106	13.971284	0.1755287	9.776298	0.17420928	9.720936	0.09572176	6.0401797	0.09491383	6.006634	0.09326666	6.418128	0.09262791	6.384884	0.20784613	11.260275	0.20297667	11.122299	0.22547357	11.594923	0.22487395	11.577958	0.20776916	9.261001	0.20576982	9.180824	0.34434134	13.517525	0.33914813	13.36411
WM20_S15_MAGScoT_cleanbin_000047	0.67344743	28.626902	0.67689174	28.61135	0.1311575	9.110709	0.1322285	9.084371	0	0	0	0	0.1700727	9.1427145	0.17023782	9.112839	0	0	0	0	0.012356368	0.60705733	0.012776587	0.62920445	0.06328107	4.3460445	0.06326774	4.3437915	0	0	0	0	0.13082251	6.4870024	0.1312082	6.515354	0.066269845	3.4700663	0.06612396	3.4718723	0	0	0.005264882	0.36560428	0.013711435	0.88738525	0.013857905	0.8991398	0.026843224	1.495068	0.02708926	1.5115898	0.027423138	1.7304393	0.027419114	1.7352222	0.23251776	16.000668	0.2314326	15.952754	0.012051638	0.6529097	0.012488416	0.6843146	0.03615535	1.85928	0.037042502	1.9071864	0.047190867	2.1034627	0.047858983	2.1353223	0.015115037	0.59335864	0.015770366	0.6214302
WM15_S10_MAGScoT_cleanbin_000030	0	0	0	0	0.01250106	0.86837226	0.01312658	0.9018232	0.005520014	0.28328884	0.0060873907	0.31042385	0.028500104	1.5320996	0.029569462	1.5828547	0.009633885	0.53205866	0.00973687	0.5381779	0.10142781	4.983058	0.101167135	4.982145	0.20511751	14.08715	0.20380151	13.992461	0.14860195	7.6442432	0.14778927	7.5925317	0.12880406	6.386915	0.12918545	6.414911	0.13838223	7.246064	0.13795526	7.243412	0.09027762	6.2303295	0.08983495	6.2383246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WM21_S16_MAGScoT_cleanbin_000014	0.015791873	0.67128086	0.013005309	0.5497177	0.013327162	0.9257565	0.011932213	0.81976765	0.01900531	0.9753585	0.015610224	0.7960365	0.035556793	1.911451	0.028606217	1.5312923	0.015345164	0.8474803	0.012362223	0.6832869	0.01620083	0.79593235	0.014272176	0.7028572	0.0554021	3.8049297	0.044651095	3.0656233	0.029897833	1.5379765	0.02410529	1.2383863	0.036898933	1.829681	0.030554472	1.5172315	0.02526508	1.3229473	0.020275835	1.0645931	0.035222527	2.4308124	0.026825877	1.8628443	0.09675467	6.2618294	0.06979499	4.528495	0.75324804	41.953117	0.6225555	34.738804	0.15218356	9.603001	0.11702089	7.4056816	0.72477436	49.875217	0.5822657	40.13583	0.7734527	41.902584	0.5870664	32.168858	0.034389835	1.7684889	0.026660318	1.3726448	0.04178137	1.8623422	0.03649398	1.6282505	0.10129499	3.9764543	0.073905334	2.9122348
WM22_S17_MAGScoT_cleanbin_000028	0.1705641	7.2503376	0.16925977	7.154394	0.028125964	1.9537388	0.030256573	2.078689	0.005421391	0.2782275	0.0072402605	0.3692139	0.034643285	1.862343	0.036733992	1.9663724	0.030004667	1.657093	0.030333908	1.676621	0.069015875	3.3906884	0.06938004	3.4167361	0.14812398	10.172923	0.14524573	9.972178	0.024012111	1.2352087	0.024375167	1.2522508	0.14826013	7.351669	0.14745088	7.3219104	0.210041	10.998309	0.20644577	10.8395405	0.3371786	23.269707	0.32999367	22.915442	0.23528874	15.227566	0.23088892	14.9807205	0.7971199	44.396618	0.7805846	43.556877	0.6997532	44.155434	0.6832255	43.238014	0.80752915	55.569973	0.7971681	54.949154	0.80800635	43.774563	0.78062314	42.774982	0.08289399	4.262803	0.08083224	4.161764	0.1458376	6.500494	0.14738108	6.575696	0.2606552	10.232327	0.2557425	10.077516
WM17_S12_MAGScoT_cleanbin_000029	0.016549712	0.7034951	0.013686536	0.5785124	0.17199549	11.947476	0.14123504	9.70314	0.026243625	1.3468311	0.021362145	1.0893532	0.08677312	4.664722	0.06790154	3.6347728	0.07999921	4.418184	0.060282625	3.3319516	0.12277256	6.031707	0.10295337	5.070111	0.0717207	4.9256654	0.057717007	3.9626937	0.084664196	4.355217	0.06707508	3.445918	0.052578412	2.6071682	0.04270457	2.120564	0.04339398	2.272225	0.034030963	1.786813	0.0697648	4.8146787	0.05255391	3.6494522	0.37266576	24.118418	0.28404906	18.4299	0.19376147	10.791794	0.16299362	9.0950985	0.18239881	11.509626	0.14251667	9.019186	0.5025085	34.580032	0.40603134	27.987925	0.39291272	21.286446	0.28616375	15.680615	0.31404278	16.149572	0.23900369	12.305449	0.45483166	20.273443	0.3517805	15.695378	0.27025926	10.609346	0.19484133	7.677709
WM17_S12_MAGScoT_cleanbin_000028	0.025728285	1.0936579	0.024532204	1.036945	0.058441855	4.0595984	0.05509044	3.784827	0.5093429	26.139639	0.45822135	23.366798	0.045966227	2.4710379	0.042758856	2.2888837	0.033387035	1.843894	0.030155828	1.666778	0.06988718	3.4334953	0.063512035	3.1277564	0.052549586	3.6090236	0.048546962	3.333103	0.08788156	4.5207214	0.08033475	4.1271205	0.04659343	2.3103955	0.043572873	2.163681	0.06573172	3.441889	0.060044475	3.152666	0.046346717	3.1985261	0.040871147	2.838177	0.32542032	21.060757	0.28246137	18.326887	0.3013678	16.785067	0.28032485	15.64222	0.35574254	22.447865	0.32075742	20.299173	0.34646636	23.842018	0.31639013	21.808914	0.27750868	15.034314	0.24075902	13.192618	0.20690632	10.640106	0.18476446	9.512863	0.29581782	13.185638	0.26707307	11.915988	0.29884622	11.731561	0.26193255	10.321435
WM05_S5_MAGScoT_cleanbin_000042	0.051361784	2.1832864	0.043474898	1.8376284	0.040212434	2.7933118	0.036239833	2.4897516	0.11799952	6.0557723	0.091501564	4.6660824	0.10514125	5.6521506	0.089309454	4.7807393	0.13380101	7.389542	0.108463235	5.994998	0.100371435	4.931159	0.08476296	4.174294	0.04208911	2.8906143	0.035735868	2.4535282	0.10388718	5.3440676	0.08341278	4.2852516	0.16819465	8.340148	0.13992295	6.9480987	0.24512723	12.835519	0.1858006	9.755556	0.09718895	6.707301	0.077552795	5.385426	0.4197756	27.167301	0.33833045	21.951828	0.011722012	0.6528725	0.010164525	0.5671839	0.04745054	2.994197	0.040126756	2.5394268	0.10014574	6.891511	0.08565128	5.903981	0.062307052	3.3755476	0.049125116	2.6918573	0.19652458	10.106228	0.16186059	8.333625	0.2155966	9.609898	0.18042414	8.049977	0.13550177	5.3192816	0.10686581	4.21104
WM04_S4_MAGScoT_cleanbin_000012	0.44323322	18.840956	0.44957957	19.003155	0.09471841	6.5795093	0.10250068	7.0420084	0.022757983	1.1679468	0.029209437	1.4895225	0.9410493	50.588634	0.9497551	50.840435	1.372819	75.81783	1.3622885	75.29664	1.4599967	71.72833	1.4579235	71.79788	1.8437784	126.62782	1.8347383	125.96816	1.5578234	80.13611	1.5503076	79.64556	0.8232473	40.82178	0.82606673	41.019672	1.7216308	90.1492	1.7091489	89.73973	1.3614651	93.95879	1.3496766	93.72433	1.8644886	120.667145	1.8337238	118.97715	0.96887904	53.962963	0.9626734	53.7175	1.1066256	69.82966	1.0981047	69.4937	1.4404913	99.127144	1.436962	99.05044	0.9818134	53.19073	0.9652183	52.890053	0.5620178	28.901628	0.5655421	29.117746	0.9001885	40.12456	0.9045458	40.358086	0.80311835	31.527357	0.80256295	31.62494
WM17_S12_MAGScoT_cleanbin_000009	0	0	0	0	0	0	0	0	0.02167728	1.1124848	0.019459413	0.9923243	0.009418884	0.5063374	0.009113535	0.48784804	0.005035848	0.27811903	0.0048743454	0.26941565	0	0	0	0	0.032030333	2.199793	0.03057459	2.0991688	0.025345791	1.3038146	0.023979653	1.2319317	0	0	0.0051799593	0.2572192	0.10287633	5.3868804	0.096287936	5.0556474	0.12358481	8.528959	0.114335686	7.939706	0.43020767	27.842451	0.39410964	25.57094	0.2047762	11.405273	0.1964181	10.9601965	0.093012206	5.8692036	0.087047406	5.5088058	0.098248444	6.7609487	0.09327138	6.4292383	0.03633351	1.9684047	0.033041675	1.8105499	0.08773175	4.5115833	0.0820475	4.2243333	0	0	0	0	0.029881964	1.1730517	0.027384097	1.0790684
WM20_S15_MAGScoT_cleanbin_000050	0.030057691	1.2776922	0.025190916	1.0647877	0.0083505865	0.5800642	0.00733265	0.5037682	0	0	0	0	0.04861978	2.6136868	0.040226366	2.1533194	0.0077957776	0.430544	0.0063121323	0.34888524	0.017015519	0.8359573	0.015105429	0.7438922	0.044958822	3.0877018	0.038574513	2.6484218	0.064093955	3.297062	0.054257963	2.7874508	0.04930053	2.4446301	0.04233847	2.1023848	0.05209571	2.727871	0.04341485	2.2795188	0.08126942	5.608647	0.065620616	4.5568314	0.16769558	10.853028	0.13339473	8.655025	0.090695865	5.051423	0.07993163	4.4602118	0.07058057	4.4537354	0.05923653	3.7487917	0.23941912	16.475584	0.20521714	14.14571	0.09004532	4.8782964	0.071260616	3.904793	0.106504604	5.476973	0.08868105	4.5658712	0.097148724	4.33026	0.08173971	3.6469772	0.07325791	2.8758256	0.058176767	2.2924516
WM21_S16_MAGScoT_cleanbin_000010	0.20293756	8.626469	0.20596685	8.7059555	0.17319	12.030451	0.17698716	12.159383	0.006982923	0.35836577	0.009423016	0.4805226	0.3222551	17.323687	0.3249099	17.392443	0.23881936	13.189479	0.23817252	13.164311	0.25971222	12.75943	0.26079798	12.843432	0.8253351	56.682728	0.8234359	56.53488	0.8161569	41.98399	0.8137403	41.805126	0.34908298	17.309729	0.34987256	17.373484	0.4855634	25.4254	0.48052943	25.230444	0.43628547	30.109371	0.4320707	30.003881	0.14023349	9.07572	0.14065397	9.126024	0.52634776	29.315619	0.52333385	29.202204	1.7019101	107.39297	1.6850125	106.63623	0.46942654	32.3035	0.46770597	32.23918	0.1427939	7.736003	0.1425354	7.810362	0.048194133	2.4783714	0.050380494	2.5939121	0.23521417	10.484322	0.23597214	10.528359	0.0841872	3.304868	0.085803896	3.3810966
WM14_S9_MAGScoT_cleanbin_000038	0.17170507	7.298838	0.13838516	5.8493643	0.042847034	2.9763217	0.034725707	2.3857276	0	0	0	0	0.24290931	13.058243	0.19863866	10.633139	0.025290614	1.3967462	0.020016802	1.1063721	0.0430657	2.1157794	0.037365727	1.8401377	0.071668	4.922046	0.059776362	4.1040835	0.038376935	1.9741507	0.03172958	1.6300766	0.2844796	14.106286	0.24035272	11.9351	0.1307036	6.843991	0.104367785	5.4798837	0.053054728	3.6614661	0.041338008	2.8705966	0.050296333	3.2551098	0.036310665	2.3559377	0.016418314	0.91443914	0.014413011	0.8042509	0.011818531	0.7457663	0.009712423	0.614652	0.10999791	7.569486	0.09153722	6.309702	0.009739972	0.5276728	0.0077421893	0.4242406	0.0154570555	0.79487526	0.012618746	0.64969426	0.01366813	0.60923654	0.011117826	0.49604362	0.008775046	0.3444748	0.0071917837	0.28339174
WM14_S9_MAGScoT_cleanbin_000020	0.010405659	0.4423237	0.012315257	0.5205502	0.17155953	11.917192	0.15389428	10.572855	0	0	0.006493417	0.33112898	0.05510479	2.9623058	0.050995912	2.7298138	0.17006962	9.392579	0.14311571	7.910316	0.36410508	17.888159	0.32441407	15.976315	1.7881459	122.80706	1.5412327	105.81687	1.735121	89.256485	1.4864458	76.36472	0.7393809	36.663155	0.6446644	32.01185	1.0566977	55.33152	0.8931254	46.894005	2.3460555	161.90834	1.9111546	132.71452	0.17449307	11.292953	0.1432461	9.294209	0.8144943	45.36431	0.7237917	40.387817	0.047426727	2.9926946	0.042163912	2.6683486	0.104045115	7.1598454	0.092244476	6.3584538	0.10968683	5.9423947	0.09121718	4.998332	0.019186638	0.98666817	0.018765753	0.96618176	0.02280646	1.016564	0.022270868	0.9936584	0.02748063	1.0787846	0.02583592	1.0180627
WM20_S15_MAGScoT_cleanbin_000008	0.011673686	0.496225	0.01309908	0.5536814	0.04378592	3.0415401	0.045317866	3.1134312	0	0	0	0	0.016878417	0.90734464	0.018657915	0.99875915	0	0	0.0050963406	0.28168577	0.039286047	1.9300886	0.03969811	1.9549998	0.06852635	4.7062826	0.06880299	4.723827	0.029738246	1.5297672	0.030256983	1.5544235	0.047041696	2.3326232	0.047885727	2.3778427	0.11754079	6.154751	0.11705261	6.145907	0.08661126	5.9773035	0.08633233	5.995095	0.010382542	0.6719439	0.011439941	0.74225545	0.924172	51.47295	0.91554666	51.08781	0.27063504	17.077457	0.26793104	16.95605	0.9175719	63.142544	0.911027	62.7975	0.50447667	27.330538	0.4933003	27.030857	0	0	0	0	0.007926861	0.35332802	0.00906629	0.40451032	0.0138672795	0.54437643	0.015081046	0.59426767
WM15_S10_MAGScoT_cleanbin_000025	0.011269016	0.47902328	0.010565678	0.44659773	0.40286922	27.984863	0.35583463	24.446577	0.0046910294	0.24074511	0.0049314317	0.2514762	0.9187017	49.38728	0.7885105	42.209007	0.02602832	1.4374881	0.022406874	1.2384765	0.2271696	11.16064	0.20443301	10.067646	0.104136206	7.1519117	0.092253506	6.333876	0.04561179	2.3463192	0.040034574	2.056738	0.17474005	8.66471	0.15484582	7.6891174	0.19607112	10.2668085	0.16889836	8.868095	0.07717423	5.3260255	0.06554124	4.551319	0.10394437	6.727137	0.086225346	5.594542	0.04351966	2.4238834	0.03967125	2.213669	0.029397635	1.8550328	0.026157467	1.6553786	0.14687662	10.107287	0.13147391	9.062556	0.25695422	13.920755	0.21268874	11.654481	0.0056239623	0.2892109	0.0055629145	0.28641465	0.12210934	5.442842	0.10714244	4.78037	0.14008051	5.499026	0.11673281	4.5998487
